Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open,Unix Date
2020-11-11,902.8,940.0,902.05,903.5,911.8531278331824,1103.0,201.0,1005774.0,317.0,28.74,37.95,0.7,1605052800.0
2020-11-10,917.0,917.0,890.0,896.6,902.1620745542947,617.0,293.0,556634.0,457.0,74.07,27.0,-20.4,1604966400.0
2020-11-09,911.55,922.95,899.0,915.0,907.1468926553673,354.0,131.0,321130.0,197.0,55.65,23.95,3.45,1604880000.0
2020-11-06,919.3,919.3,907.0,907.0,910.0045380028037,42089.0,42.0,38301181.0,42068.0,99.95,12.3,-12.3,1604620800.0
2020-11-05,904.85,924.05,895.0,919.3,915.0256217030897,1327.0,480.0,1214239.0,1027.0,77.39,29.05,14.45,1604534400.0
2020-11-04,899.55,902.9,897.0,899.45,898.4893617021277,94.0,33.0,84458.0,82.0,87.23,5.9,-0.1,1604448000.0
2020-11-03,914.65,917.0,885.0,897.2,907.0333333333333,90.0,46.0,81633.0,47.0,52.22,32.0,-17.45,1604361600.0
2020-11-02,904.35,916.95,897.85,909.0,905.1884057971016,69.0,41.0,62458.0,34.0,49.28,19.1,4.65,1604275200.0
2020-10-30,911.7,923.1,911.7,916.05,919.8018018018016,444.0,156.0,408392.0,422.0,95.04,11.4,4.35,1604016000.0
2020-10-29,886.95,916.1,880.0,913.85,896.5453677172875,1047.0,158.0,938683.0,832.0,79.47,36.1,26.9,1603929600.0
2020-10-28,911.95,946.7,898.2,927.25,921.3692206076618,1514.0,369.0,1394953.0,905.0,59.78,48.5,15.3,1603843200.0
2020-10-27,890.1,900.2,890.1,898.1,894.8947368421052,38.0,13.0,34006.0,33.0,86.84,10.1,8.0,1603756800.0
2020-10-26,906.65,911.85,896.25,896.6,901.5097690941384,563.0,161.0,507550.0,412.0,73.18,15.6,-10.05,1603670400.0
2020-10-23,910.85,930.0,900.0,907.35,909.2974051896208,501.0,128.0,455558.0,452.0,90.22,30.0,-3.5,1603411200.0
2020-10-22,910.05,912.0,897.2,902.45,905.5323076923075,325.0,164.0,294298.0,299.0,92.0,14.8,-7.6,1603324800.0
2020-10-21,916.35,944.5,894.55,907.85,912.3137829912024,1023.0,172.0,933297.0,804.0,78.59,49.95,-8.5,1603238400.0
2020-10-20,928.55,928.55,914.5,917.65,921.9665071770337,209.0,65.0,192691.0,141.0,67.46,14.05,-10.9,1603152000.0
2020-10-19,938.0,950.0,910.0,925.2,934.5671981776763,878.0,209.0,820550.0,641.0,73.01,40.0,-12.8,1603065600.0
2020-10-16,922.7,948.9,904.2,938.85,925.1238390092881,323.0,166.0,298815.0,228.0,70.59,44.7,16.15,1602806400.0
2020-10-15,942.3,942.3,901.35,920.25,928.6923076923076,455.0,179.0,422555.0,247.0,54.29,40.95,-22.05,1602720000.0
2020-10-14,890.1,934.1,890.1,934.1,919.0887850467288,428.0,177.0,393370.0,326.0,76.17,44.0,44.0,1602633600.0
2020-10-13,953.0,953.0,890.0,900.65,912.7793159609121,1228.0,401.0,1120893.0,976.0,79.48,63.0,-52.35,1602547200.0
2020-10-12,944.9,945.15,921.45,928.35,934.2897435897437,390.0,131.0,364373.0,287.0,73.59,23.7,-16.55,1602460800.0
2020-10-09,939.6,962.8,926.05,930.55,939.8954489544896,813.0,148.0,764135.0,682.0,83.89,36.75,-9.05,1602201600.0
2020-10-08,955.0,980.9,941.0,943.5,951.6554508748317,743.0,192.0,707080.0,429.0,57.74,39.9,-11.5,1602115200.0
2020-10-07,971.55,997.0,949.45,957.75,991.6959247648905,1595.0,150.0,1581755.0,1473.0,92.35,47.55,-13.8,1602028800.0
2020-10-06,971.5,994.9,954.1,976.25,970.3716814159293,791.0,215.0,767564.0,557.0,70.42,40.8,4.75,1601942400.0
2020-10-05,990.9,990.9,960.0,964.85,966.4259259259261,162.0,47.0,156561.0,146.0,90.12,30.9,-26.05,1601856000.0
2020-10-01,956.55,1000.0,955.6,988.6,980.0026455026456,378.0,112.0,370441.0,267.0,70.63,44.4,32.05,1601510400.0
2020-09-30,956.35,977.95,932.05,963.75,945.6552567237164,409.0,214.0,386773.0,138.0,33.74,45.9,7.4,1601424000.0
2020-09-29,980.05,980.05,943.2,955.9,966.8725314183124,557.0,125.0,538548.0,392.0,70.38,36.85,-24.15,1601337600.0
2020-09-28,984.95,995.0,975.0,980.4,987.0,6.0,6.0,5922.0,3.0,50.0,20.0,-4.55,1601251200.0
2020-09-25,976.6,976.6,962.55,964.55,968.0526315789473,95.0,55.0,91965.0,66.0,69.47,14.05,-12.05,1600992000.0
2020-09-24,975.0,1011.95,955.0,964.85,988.8767908309455,349.0,129.0,345118.0,219.0,62.75,56.95,-10.15,1600905600.0
2020-09-23,930.0,983.85,922.55,974.6,966.0700086430425,2314.0,181.0,2235486.0,2152.0,93.0,61.3,44.6,1600819200.0
2020-09-22,998.5,998.5,939.5,944.25,956.6098081023456,469.0,169.0,448650.0,357.0,76.12,59.0,-54.25,1600732800.0
2020-09-21,990.0,1025.7,932.55,980.05,995.5687086092717,1208.0,200.0,1202647.0,1016.0,84.11,93.15,-9.95,1600646400.0
2020-09-18,977.95,992.8,957.0,973.55,972.8792165397173,919.0,233.0,894076.0,721.0,78.45,35.8,-4.4,1600387200.0
2020-09-17,977.45,979.6,975.0,979.35,975.6969696969696,99.0,10.0,96594.0,98.0,98.99,4.6,1.9,1600300800.0
2020-09-16,987.1,993.45,970.65,973.4,979.2787941252252,3881.0,582.0,3800581.0,3704.0,95.44,22.8,-13.7,1600214400.0
2020-09-15,989.1,997.45,986.05,987.4,991.28125,32.0,21.0,31721.0,23.0,71.88,11.4,-1.7,1600128000.0
2020-09-14,981.1,1000.0,973.0,991.25,986.8670694864047,993.0,346.0,979959.0,751.0,75.63,27.0,10.15,1600041600.0
2020-09-11,962.0,987.0,962.0,980.4,981.6067961165048,412.0,145.0,404422.0,364.0,88.35,25.0,18.4,1599782400.0
2020-09-10,989.5,990.5,965.95,978.05,975.0317164179103,536.0,166.0,522617.0,392.0,73.13,24.55,-11.45,1599696000.0
2020-09-09,1003.65,1003.65,956.9,976.65,969.1540785498488,331.0,105.0,320790.0,281.0,84.89,46.75,-27.0,1599609600.0
2020-09-08,980.0,987.4,955.9,986.5,978.2323049001816,551.0,200.0,539006.0,439.0,79.67,31.5,6.5,1599523200.0
2020-09-07,1010.1,1010.1,979.0,989.55,987.7667493796528,403.0,128.0,398070.0,332.0,82.38,31.1,-20.55,1599436800.0
2020-09-04,999.1,1020.0,990.1,993.65,1000.0054589968132,403554.0,223.0,403556203.0,402209.0,99.67,29.9,-5.45,1599177600.0
2020-09-03,1009.7,1038.0,1005.0,1009.5,1020.9087523277467,537.0,176.0,548228.0,287.0,53.44,33.0,-0.2,1599091200.0
2020-09-02,1020.0,1032.55,1000.1,1005.1,1013.2480916030536,262.0,104.0,265471.0,176.0,67.18,32.45,-14.9,1599004800.0
2020-09-01,1023.95,1047.4,993.6,1029.85,1007.8131672597864,1124.0,274.0,1132782.0,961.0,85.5,53.8,5.9,1598918400.0
2020-08-31,1053.7,1055.0,1001.0,1026.0,1025.5488372093023,645.0,159.0,661479.0,466.0,72.25,54.0,-27.7,1598832000.0
2020-08-28,1053.65,1095.0,1038.4,1059.05,1063.4719531425997,4439.0,1279.0,4720752.0,3290.0,74.12,56.6,5.4,1598572800.0
2020-08-27,1099.1,1102.05,1068.2,1073.05,1085.876,250.0,109.0,271469.0,87.0,34.8,33.85,-26.05,1598486400.0
2020-08-26,1129.95,1129.95,1097.05,1099.75,1109.0043859649122,456.0,130.0,505706.0,382.0,83.77,32.9,-30.2,1598400000.0
2020-08-25,1173.6,1173.6,1112.0,1134.25,1134.3781634128704,1383.0,224.0,1568845.0,986.0,71.29,61.6,-39.35,1598313600.0
2020-08-24,1142.0,1143.4,1110.5,1132.8,1134.6075268817203,1488.0,323.0,1688296.0,999.0,67.14,32.9,-9.2,1598227200.0
2020-08-21,1165.0,1165.0,1101.0,1119.8,1124.4382066276803,2565.0,423.0,2884184.0,1890.0,73.68,64.0,-45.2,1597968000.0
2020-08-20,1164.95,1180.0,1107.0,1123.8,1137.9438596491227,3135.0,600.0,3567454.0,1528.0,48.74,73.0,-41.15,1597881600.0
2020-08-19,1179.8,1180.4,1112.65,1117.5,1153.7704447632711,697.0,226.0,804178.0,532.0,76.33,67.75,-62.3,1597795200.0
2020-08-18,1075.45,1167.85,1075.45,1144.15,1132.8643592142191,1069.0,195.0,1211032.0,813.0,76.05,92.4,68.7,1597708800.0
2020-08-17,1119.0,1119.0,1056.9,1065.0,1082.5375218150086,573.0,118.0,620294.0,343.0,59.86,62.1,-54.0,1597622400.0
2020-08-14,1053.85,1075.15,1053.85,1071.85,1068.8127090301005,598.0,126.0,639150.0,520.0,86.96,21.3,18.0,1597363200.0
2020-08-13,1085.0,1095.0,1067.4,1086.7,1082.2488888888888,450.0,94.0,487012.0,226.0,50.22,27.6,1.7,1597276800.0
2020-08-12,1083.5,1138.8,1059.0,1068.1,1089.1268436578173,339.0,93.0,369214.0,221.0,65.19,79.8,-15.4,1597190400.0
2020-08-11,1084.95,1122.85,1061.0,1083.2,1096.9601328903657,1204.0,385.0,1320740.0,876.0,72.76,61.85,-1.75,1597104000.0
2020-08-10,1051.25,1079.65,1040.9,1055.6,1055.8222222222225,45.0,31.0,47512.0,43.0,95.56,38.75,4.35,1597017600.0
2020-08-07,1044.1,1074.0,1020.0,1058.5,1052.7687861271677,173.0,76.0,182129.0,149.0,86.13,54.0,14.4,1596758400.0
2020-08-06,1046.35,1090.0,1014.1,1015.8,1054.5043478260868,115.0,67.0,121268.0,52.0,45.22,75.9,-30.55,1596672000.0
2020-08-05,1004.0,1047.0,998.8,1033.5,1021.7222222222224,90.0,38.0,91955.0,62.0,68.89,48.2,29.5,1596585600.0
