DATE,SCRIP CODE,DELIVERY QTY,DELIVERY VAL,DAY'S VOLUME,DAY'S TURNOVER,DELV. PER.
2021-05-12,507410,55752,3802287,143709,9790940,38.8
2021-05-12,507435,830,56647,830,56647,100.0
2021-05-12,507438,6562,3177321,14057,6715643,46.68
2021-05-12,507442,22157,211378,23062,219639,96.08
2021-05-12,507450,3162,26433,3162,26433,100.0
2021-05-12,507474,5857,317157,7702,417307,76.05
2021-05-12,507486,270,9558,270,9558,100.0
2021-05-12,507488,1742,697497,3737,1497877,46.61
2021-05-12,507490,405158,6895790,788334,13485672,51.39
2021-05-12,507498,22297,178792,22297,178792,100.0
2021-05-12,507508,11357,60760,11607,62207,97.85
2021-05-12,507514,120537,4242903,143140,5104629,84.21
2021-05-12,507515,20770,356587,20770,356587,100.0
2021-05-12,507522,517,1519,517,1519,100.0
2021-05-12,507525,13,9426,13,9350,100.0
2021-05-12,507526,12856,5291530,17120,7116082,75.09
2021-05-12,507552,17805,915177,25604,1315080,69.54
2021-05-12,507580,211,24687,262,30053,80.53
2021-05-12,507598,5186,283934,5359,296595,96.77
2021-05-12,507621,82,27716,110,37035,74.55
2021-05-12,507645,93,894660,113,1087983,82.3
2021-05-12,507685,90314,45865965,401232,205081139,22.51
2021-05-12,507690,1303,87367,1456,98170,89.49
2021-05-12,507717,19254,16659524,34690,30342980,55.5
2021-05-12,507747,808,471792,955,562261,84.61
2021-05-12,507753,202370,7204372,260505,9487234,77.68
2021-05-12,507759,6265,135011,6789,141166,92.28
2021-05-12,507779,318,49513,500,77857,63.6
2021-05-12,507785,6219,462694,15097,1152888,41.19
2021-05-12,507789,15918,1539271,75101,7410361,21.2
2021-05-12,507794,463934,15541789,687878,23822467,67.44
2021-05-12,507815,377,2095366,717,3991315,52.58
2021-05-12,507817,2011,130917,2011,130801,100.0
2021-05-12,507828,268,1480,608,3365,44.08
2021-05-12,507836,203,66970,592,197776,34.29
2021-05-12,507852,11,44,11,43,100.0
2021-05-12,507864,14128,436556,14929,454795,94.63
2021-05-12,507872,7318,132022,7318,132022,100.0
2021-05-12,507878,2502612,4248547,2502612,4248547,100.0
2021-05-12,507880,12427,4170502,24601,8272642,50.51
2021-05-12,507910,70627,2927490,107161,4561413,65.91
2021-05-12,507912,7988,617872,8105,633668,98.56
2021-05-12,507944,7037,4020942,9503,5513852,74.05
2021-05-12,507946,13,286,13,286,100.0
2021-05-12,507948,525,7591,525,7591,100.0
2021-05-12,507960,849,84561,1073,107178,79.12
2021-05-12,507970,150,2445,150,2445,100.0
2021-05-12,507981,2612,58117,3728,84726,70.06
2021-05-12,507998,5331,165261,5536,169751,96.3
2021-05-12,508136,1024,209920,1338,272352,76.53
2021-05-12,508306,300,13155,300,13145,100.0
2021-05-12,508486,850,4768118,1562,8679253,54.42
2021-05-12,508494,3254,191986,4423,260387,73.57
2021-05-12,508664,152,3230,152,3230,100.0
2021-05-12,508670,500,811980,500,811980,100.0
2021-05-12,508807,401,151939,561,210139,71.48
2021-05-12,508814,1323,913730,3040,2103723,43.52
2021-05-12,508869,5093,16279775,21599,69424953,23.58
2021-05-12,508875,351,23868,764,52767,45.94
2021-05-12,508905,1109,37706,1274,45553,87.05
2021-05-12,508906,12425,4264882,18776,6526697,66.17
2021-05-12,508918,6748,216274,8410,274906,80.24
2021-05-12,508922,13420,153813,13420,153813,100.0
2021-05-12,508933,2064,111972,2189,120442,94.29
2021-05-12,508941,2576,1165383,3267,1491268,78.85
2021-05-12,508954,2062,86604,3377,141299,61.06
2021-05-12,508956,1569,3922,1569,3922,100.0
2021-05-12,508963,121,740,121,740,100.0
2021-05-12,508969,13085,18189,18655,26169,70.14
2021-05-12,508989,11510,844259,13156,969646,87.49
2021-05-12,508996,1628,1546,1628,1546,100.0
2021-05-12,509009,15699,1182920,33378,2505433,47.03
2021-05-12,509020,23308,148133,23308,148133,100.0
2021-05-12,509040,1069,17104,1069,17041,100.0
2021-05-12,509048,9677,54482,10234,58556,94.56
2021-05-12,509051,4965270,1966774,4965270,1966774,100.0
2021-05-12,509053,3423,19991,3423,19988,100.0
2021-05-12,509055,4477,2703661,14706,8999166,30.44
2021-05-12,509069,8329,33150,8929,35211,93.28
2021-05-12,509073,11045,184832,11045,184832,100.0
2021-05-12,509077,3662,92283,3846,98110,95.22
2021-05-12,509079,92179,17790547,364425,69137983,25.29
2021-05-12,509152,663,614005,691,641542,95.95
2021-05-12,509162,5647,503713,7576,666446,74.54
2021-05-12,509220,38074,1532479,52379,2137238,72.69
2021-05-12,509243,152,271526,262,470481,58.02
2021-05-12,509423,785,17898,785,17898,100.0
2021-05-12,509438,62,75950,62,75950,100.0
2021-05-12,509449,500,14350,500,14350,100.0
2021-05-12,509472,94,25850,130,34517,72.31
2021-05-12,509480,5262,3867570,34285,25184296,15.35
2021-05-12,509486,45271,5500427,65018,8007050,69.63
2021-05-12,509488,47712,35411847,177770,134689128,26.84
2021-05-12,509496,93102,7462126,226631,18408232,41.08
2021-05-12,509525,1103,720646,1475,953240,74.78
2021-05-12,509546,902,13386,1286,18555,70.14
2021-05-12,509557,388,1031479,965,2579235,40.21
2021-05-12,509563,1225,5574,1225,5571,100.0
2021-05-12,509567,1006,311207,2215,694211,45.42
2021-05-12,509597,5,1055,10,2107,50.0
2021-05-12,509631,12669,27429652,31989,70741286,39.6
2021-05-12,509635,242,68728,351,101194,68.95
2021-05-12,509675,3350,12006233,4811,17554787,69.63
2021-05-12,509692,7121,1105180,10768,1617050,66.13
2021-05-12,509709,42743,1840087,44602,1919057,95.83
2021-05-12,509715,62244,6040781,125729,12533469,49.51
2021-05-12,509760,250,1495,250,1495,100.0
2021-05-12,509820,15711,4324453,26520,7369736,59.24
2021-05-12,509835,1200,19860,1200,19860,100.0
2021-05-12,509874,43628,3830539,74620,6578519,58.47
2021-05-12,509895,191,50100,205,54242,93.17
2021-05-12,509930,2155,4648659,4060,8790540,53.08
2021-05-12,509945,90,17880,90,17880,100.0
2021-05-12,509966,675,2153183,792,2525747,85.23
2021-05-12,510245,80778,568678,110355,767002,73.2
2021-05-12,511012,35739,12907,35739,12907,100.0
2021-05-12,511016,152,8664,152,8664,100.0
2021-05-12,511034,35427,3951882,65089,7222592,54.43
2021-05-12,511066,21080,348031,31172,509499,67.62
2021-05-12,511072,169287,2615485,270774,4189560,62.52
2021-05-12,511076,1102,21710,4381,85783,25.15
2021-05-12,511108,9333,1671541,14218,2493289,65.64
2021-05-12,511110,200,740,200,740,100.0
2021-05-12,511116,401229,132406,401229,132405,100.0
2021-05-12,511131,69123,346307,69177,353000,99.92
2021-05-12,511144,14158,57765,18323,74242,77.27
2021-05-12,511147,2175,40564,2175,40356,100.0
2021-05-12,511153,3005,652582,3005,652582,100.0
2021-05-12,511176,5,136,5,135,100.0
2021-05-12,511187,30,31,30,30,100.0
2021-05-12,511196,9407,4775934,26355,13517896,35.69
2021-05-12,511208,182639,978946,265647,1420048,68.75
2021-05-12,511218,49606,66749834,105745,142425267,46.91
2021-05-12,511243,56359,29532116,292073,156844564,19.3
2021-05-12,511333,13868,1325088,24723,2381216,56.09
2021-05-12,511355,4007,27128,4243,27826,94.44
2021-05-12,511359,298,5171,298,5134,100.0
2021-05-12,511377,100,612,100,612,100.0
2021-05-12,511389,523165,2346427,523165,2346427,100.0
2021-05-12,511391,40,400,40,400,100.0
2021-05-12,511411,146,8739,146,8836,100.0
2021-05-12,511413,411,36579,829,73603,49.58
2021-05-12,511431,75147,3794924,137051,6930377,54.83
2021-05-12,511441,63,299,63,299,100.0
2021-05-12,511451,1,6,1,5,100.0
2021-05-12,511463,11070,176013,14726,236837,75.17
2021-05-12,511473,62954,961308,76029,1208308,82.8
2021-05-12,511501,1533,29971,1534,29373,99.93
2021-05-12,511505,5003,441265,7462,652829,67.05
2021-05-12,511507,2,7,2,7,100.0
2021-05-12,511509,8554,556438,11650,750535,73.42
2021-05-12,511523,1820,17199,1920,18194,94.79
2021-05-12,511525,15068,5108,15068,5108,100.0
2021-05-12,511533,130,4791,142,5198,91.55
2021-05-12,511543,1589,20412,1589,20412,100.0
2021-05-12,511549,10837,548895,13811,715790,78.47
2021-05-12,511551,6613,414305,9560,603963,69.17
2021-05-12,511557,2260,72659,2539,81561,89.01
2021-05-12,511559,5821,261945,8305,376728,70.09
2021-05-12,511571,50,950,50,950,100.0
2021-05-12,511577,20,209,20,209,100.0
2021-05-12,511589,16643,334525,24727,495344,67.31
2021-05-12,511597,6229,18064,6229,18064,100.0
2021-05-12,511601,22972,234545,28032,296998,81.95
2021-05-12,511605,9262,757632,10755,889645,86.12
2021-05-12,511609,200,2250,200,2250,100.0
2021-05-12,511611,300,570,300,572,100.0
2021-05-12,511618,38678,21927,38678,21927,100.0
2021-05-12,511628,3629,183809,3971,198103,91.39
2021-05-12,511630,15194,41024,15194,41022,100.0
2021-05-12,511654,101,871,101,870,100.0
2021-05-12,511658,1924,115440,2125,124408,90.54
2021-05-12,511672,3919,112137,3919,112137,100.0
2021-05-12,511676,54092,6880503,185300,23859985,29.19
2021-05-12,511692,150,3150,150,3150,100.0
2021-05-12,511702,700,2989,700,3099,100.0
2021-05-12,511710,30917,41738,46490,63124,66.5
2021-05-12,511714,1417,47315,1417,47315,100.0
2021-05-12,511716,51387,233297,51588,229655,99.61
2021-05-12,511724,86,2279,90,2431,95.56
2021-05-12,511726,3907,96894,4482,113197,87.17
2021-05-12,511728,102,1055,128,1319,79.69
2021-05-12,511730,500,4185,500,4185,100.0
2021-05-12,511742,9819,1008412,12691,1290432,77.37
2021-05-12,511754,900,45000,1020,51015,88.24
2021-05-12,511756,2261,8818,2261,8818,100.0
2021-05-12,511764,135,1776,150,1978,90.0
2021-05-12,511766,3024,1120695,4226,1569758,71.56
2021-05-12,511768,6747,296531,7590,331630,88.89
2021-05-12,512014,1,1,1,1,100.0
2021-05-12,512018,1,2,1,1,100.0
2021-05-12,512020,4,7838,4,7838,100.0
2021-05-12,512047,164,142,164,142,100.0
2021-05-12,512048,9306,4560,10000,4955,93.06
2021-05-12,512064,15,1413,15,1413,100.0
2021-05-12,512068,165866,4403743,193580,5130210,85.68
2021-05-12,512070,64784,44804615,432210,298380866,14.99
2021-05-12,512093,70754,125235,70754,125234,100.0
2021-05-12,512131,13877,512062,18261,681880,75.99
2021-05-12,512161,3258,268785,4630,387885,70.37
2021-05-12,512165,19851,2193536,19960,2069124,99.45
2021-05-12,512169,27,204,27,204,100.0
2021-05-12,512175,30145,229102,133700,1070900,22.55
2021-05-12,512179,5160,1406616,28048,7648498,18.4
2021-05-12,512197,1,3,1,3,100.0
2021-05-12,512215,50,1330,50,1330,100.0
2021-05-12,512217,631,6639,631,6638,100.0
2021-05-12,512229,6050,400635,6050,400635,100.0
2021-05-12,512237,145169,13645886,429395,40650734,33.81
2021-05-12,512247,26094,101767,31688,123443,82.35
2021-05-12,512257,24531,74820,24703,74669,99.3
2021-05-12,512267,15958,79631,16065,78673,99.33
2021-05-12,512279,5,29,5,29,100.0
2021-05-12,512296,28178,1508932,42772,2412788,65.88
2021-05-12,512297,35,1138,35,1143,100.0
2021-05-12,512301,100,151,100,151,100.0
2021-05-12,512329,16,2000,16,2000,100.0
2021-05-12,512344,478,837,478,832,100.0
2021-05-12,512379,42260,16058,42260,16058,100.0
2021-05-12,512381,30,2121,12030,851312,0.25
2021-05-12,512393,304,15413,304,15352,100.0
2021-05-12,512399,11,443,11,458,100.0
2021-05-12,512425,92,25369,142,39104,64.79
2021-05-12,512437,6520,2259506,7695,2644779,84.73
2021-05-12,512453,9193,5805380,12396,8049898,74.16
2021-05-12,512455,605821,11995256,935245,18891005,64.78
2021-05-12,512463,76274,355437,102927,481394,74.1
2021-05-12,512477,501,25852,501,25851,100.0
2021-05-12,512481,5,5,5,5,100.0
2021-05-12,512493,1483,44321,1483,44321,100.0
2021-05-12,512499,68973,33797,68973,33796,100.0
2021-05-12,512519,6767,216544,12567,410077,53.85
2021-05-12,512527,60,35703,60,35950,100.0
2021-05-12,512529,79353,21345957,173512,47797598,45.73
2021-05-12,512531,19274,1719241,68762,6473022,28.03
2021-05-12,512573,153270,78995358,389951,202481542,39.3
2021-05-12,512587,1,28,7,190,14.29
2021-05-12,512589,316,3366,318,3386,99.37
2021-05-12,512599,25636,32933288,180215,235078727,14.23
2021-05-12,512604,2618,3797,2618,3796,100.0
2021-05-12,512608,133128,340808,182330,468205,73.01
2021-05-12,512624,500,960,500,960,100.0
2021-05-12,512626,550,34678,576,36097,95.49
2021-05-12,512634,3388,152460,3573,156480,94.82
2021-05-12,513005,811,15619,811,15619,100.0
2021-05-12,513010,8563,8478655,18196,18336077,47.06
2021-05-12,513023,136935,13138914,240765,23511968,56.87
2021-05-12,513043,563,10444,563,10877,100.0
2021-05-12,513059,7187,32342,8456,37365,84.99
2021-05-12,513063,800,7750,800,7750,100.0
2021-05-12,513097,12379,1111635,14198,1281645,87.19
2021-05-12,513108,849,250540,1013,302123,83.81
2021-05-12,513117,7025,11240,7025,11390,100.0
2021-05-12,513119,875,6790,875,6790,100.0
2021-05-12,513121,65562,1632494,85666,2121123,76.53
2021-05-12,513149,145,19191,235,31208,61.7
2021-05-12,513173,500,2320,500,2320,100.0
2021-05-12,513179,20726,118967,20726,118967,100.0
2021-05-12,513216,371416,3335316,876609,7943381,42.37
2021-05-12,513228,162489,3152287,239973,4677426,67.71
2021-05-12,513250,10046,46479,10046,46479,100.0
2021-05-12,513252,22,9680,22,9869,100.0
2021-05-12,513262,3795,2775474,5339,3915619,71.08
2021-05-12,513269,39453,3858504,70783,7044608,55.74
2021-05-12,513295,5,7,5,6,100.0
2021-05-12,513303,8700,33147,10510,41370,82.78
2021-05-12,513305,69947,88134,70447,88763,99.29
2021-05-12,513309,4802,85404,4802,85404,100.0
2021-05-12,513335,22345,127493,22345,127493,100.0
2021-05-12,513343,1125,2397,1125,2387,100.0
2021-05-12,513349,12686,1567990,25446,3107561,49.85
2021-05-12,513353,17740,2261850,22235,2860147,79.78
2021-05-12,513361,135295,146119,135295,146118,100.0
2021-05-12,513369,1772,78854,1848,82902,95.89
2021-05-12,513375,18567,10827347,36354,21335874,51.07
2021-05-12,513377,731450,40997773,3755867,217849732,19.47
2021-05-12,513401,7918,159548,8154,164491,97.11
2021-05-12,513414,11000,2640,11000,2640,100.0
2021-05-12,513418,621,491,621,500,100.0
2021-05-12,513430,129,1006,129,1006,100.0
2021-05-12,513434,17538,19055914,27156,30172342,64.58
2021-05-12,513446,1607137,104142478,3224194,212460544,49.85
2021-05-12,513452,525,1974,525,1974,100.0
2021-05-12,513456,10928,156292,10928,156292,100.0
2021-05-12,513460,5102,17057,5102,17057,100.0
2021-05-12,513472,5405,76103,5865,83550,92.16
2021-05-12,513488,5141,113102,5643,124556,91.1
2021-05-12,513498,453,6903,453,6903,100.0
2021-05-12,513502,49729,38292,49729,38291,100.0
2021-05-12,513509,463,89197,463,89197,100.0
2021-05-12,513511,2904,161898,3756,211519,77.32
2021-05-12,513513,3002,22425,3454,25402,86.91
2021-05-12,513515,7492,22974,7492,22974,100.0
2021-05-12,513517,5849,803653,7887,1072705,74.16
2021-05-12,513519,53431,3887106,123679,8563823,43.2
2021-05-12,513532,4838,205374,6838,290441,70.75
2021-05-12,513536,24402,333820,25414,344312,96.02
2021-05-12,513548,1991,137666,1991,137666,100.0
2021-05-12,513554,6303,579876,7300,679637,86.34
2021-05-12,513558,5728,34999,5728,35617,100.0
2021-05-12,513566,970,14317,970,14317,100.0
2021-05-12,513579,84,233,84,233,100.0
2021-05-12,513599,645640,113471230,1627050,292422907,39.68
2021-05-12,513605,11803,2241390,22130,4217743,53.33
2021-05-12,513683,1770398,112774353,5928018,407267036,29.86
2021-05-12,513687,2886,8521,2886,8521,100.0
2021-05-12,513691,181017,494177,231317,630752,78.25
2021-05-12,513693,16199,736245,18004,834139,89.97
2021-05-12,513699,381,9964,381,9963,100.0
2021-05-12,513709,27454,2985623,31523,3421995,87.09
2021-05-12,513713,106331,523149,125698,598062,84.59
2021-05-12,513729,29489,1477399,67564,3455188,43.65
2021-05-12,514010,7075,12665,7075,12664,100.0
2021-05-12,514028,1498,9188,1498,9188,100.0
2021-05-12,514030,14137,1645547,14935,1719396,94.66
2021-05-12,514034,135587,2321533,135587,2321533,100.0
2021-05-12,514036,5669,3003153,5784,3064435,98.01
2021-05-12,514043,29123,4911594,56571,9688353,51.48
2021-05-12,514045,18954,884205,27956,1345965,67.8
2021-05-12,514087,754,39246,874,45688,86.27
2021-05-12,514113,102,281,102,281,100.0
2021-05-12,514128,3202,19917,3202,19916,100.0
2021-05-12,514138,13309,2100826,14659,2284356,90.79
2021-05-12,514140,500,3935,500,3935,100.0
2021-05-12,514142,644,32426,769,38781,83.75
2021-05-12,514162,100963,9207826,287160,26502274,35.16
2021-05-12,514165,270448,3494189,306835,4067536,88.14
2021-05-12,514167,380,217892,591,338282,64.3
2021-05-12,514171,511,3115,511,3115,100.0
2021-05-12,514175,4279,79162,4970,91805,86.1
2021-05-12,514183,55325,9632083,105767,18617300,52.31
2021-05-12,514197,92,519,92,519,100.0
2021-05-12,514211,35448,170540,35448,170540,100.0
2021-05-12,514215,5647,725075,5999,762748,94.13
2021-05-12,514223,2500,4634,2500,4634,100.0
2021-05-12,514234,6145,603863,6145,603863,100.0
2021-05-12,514240,875,1225,875,1225,100.0
2021-05-12,514248,1000,18200,1000,18200,100.0
2021-05-12,514264,1439,8649,1439,8698,100.0
2021-05-12,514266,2001,73537,3001,111585,66.68
2021-05-12,514272,327,4562,327,4534,100.0
2021-05-12,514274,9135,212720,9135,212720,100.0
2021-05-12,514286,98979,1905346,118584,2285848,83.47
2021-05-12,514300,21267,1076111,29329,1508790,72.51
2021-05-12,514302,11966,781979,18656,1296265,64.14
2021-05-12,514312,6843,37054,6843,37054,100.0
2021-05-12,514322,532,14896,553,15641,96.2
2021-05-12,514326,6654,38594,7807,44708,85.23
2021-05-12,514330,50,297,50,297,100.0
2021-05-12,514354,3934,168966,5608,250863,70.15
2021-05-12,514358,21,235,21,238,100.0
2021-05-12,514360,2667,38059,2811,39739,94.88
2021-05-12,514378,20,40,20,40,100.0
2021-05-12,514394,30730,779006,37522,928627,81.9
2021-05-12,514400,249,2692,249,2691,100.0
2021-05-12,514412,300,4275,300,4275,100.0
2021-05-12,514418,25274,18108821,35938,26094917,70.33
2021-05-12,514428,6354,716732,6561,747710,96.84
2021-05-12,514442,5582,76195,5709,74965,97.78
2021-05-12,514448,1888,1213796,2769,1789535,68.18
2021-05-12,514450,10134,456030,11209,508476,90.41
2021-05-12,514454,249,1685,249,1685,100.0
2021-05-12,514460,601,2994,601,2994,100.0
2021-05-12,514470,3315,119838,3315,119837,100.0
2021-05-12,515008,53005,2155364,53005,2155364,100.0
2021-05-12,515030,4796,1448153,10543,3219175,45.49
2021-05-12,515037,14497,311686,19441,419929,74.57
2021-05-12,515043,138767,10220190,175245,13164779,79.18
2021-05-12,515055,12940,655411,18762,951812,68.97
2021-05-12,515059,7946,109814,9116,127082,87.17
2021-05-12,515085,1468,2863,1468,2974,100.0
2021-05-12,515093,4510,231363,6083,320916,74.14
2021-05-12,515127,20001,43403,20001,43402,100.0
2021-05-12,515145,26300,957320,47313,1742243,55.59
2021-05-12,515147,247743,10226535,247743,10226535,100.0
2021-05-12,516003,2719,134183,3806,192873,71.44
2021-05-12,516007,5765,61052,6765,71130,85.22
2021-05-12,516016,13788,1296072,17598,1711097,78.35
2021-05-12,516020,584,1110,668,1254,87.43
2021-05-12,516022,6295,769564,10482,1291672,60.06
2021-05-12,516030,132613,12638019,142772,13569264,92.88
2021-05-12,516064,1129,105788,1129,105447,100.0
2021-05-12,516072,1600,520160,1879,613275,85.15
2021-05-12,516078,12117,105127,12117,105127,100.0
2021-05-12,516082,1871,430143,2738,635243,68.33
2021-05-12,516086,9527,13214,9527,13214,100.0
2021-05-12,516092,7514,112710,11243,173090,66.83
2021-05-12,516096,270,20395,270,20395,100.0
2021-05-12,516108,1601,136726,1816,153834,88.16
2021-05-12,516110,2214,39852,2214,39139,100.0
2021-05-12,517015,1049,904973,1522,1316115,68.92
2021-05-12,517035,715,37180,903,46658,79.18
2021-05-12,517041,2596,1071759,3456,1427574,75.12
2021-05-12,517044,11,60,11,60,100.0
2021-05-12,517059,3052,375854,4272,528301,71.44
2021-05-12,517063,16,576,18,675,88.89
2021-05-12,517077,28,555,28,555,100.0
2021-05-12,517096,9637,165757,10726,179497,89.85
2021-05-12,517119,2944,16575,3249,18409,90.61
2021-05-12,517146,175764,8928812,322138,16715379,54.56
2021-05-12,517166,214032,2303138,214032,2303138,100.0
2021-05-12,517168,2531,766640,4605,1406536,54.96
2021-05-12,517170,100,1500,100,1500,100.0
2021-05-12,517174,140,6193411,600,26112656,23.33
2021-05-12,517201,1,53,1,52,100.0
2021-05-12,517206,512,809165,789,1255333,64.89
2021-05-12,517214,57665,2136489,57667,2136562,100.0
2021-05-12,517230,4465,35977,4465,35977,100.0
2021-05-12,517236,4331,113568,4331,113568,100.0
2021-05-12,517238,1504,96256,1504,96256,100.0
2021-05-12,517246,15012,189641,15012,189641,100.0
2021-05-12,517258,87,3050,87,3050,100.0
2021-05-12,517264,461,11205,461,11205,100.0
2021-05-12,517271,408125,16284188,896590,35456313,45.52
2021-05-12,517273,667,13674,668,13352,99.85
2021-05-12,517288,200,1444,200,1444,100.0
2021-05-12,517300,109856,9332268,198667,17280021,55.3
2021-05-12,517330,4532,197142,7397,329104,61.27
2021-05-12,517334,114296,26968142,788316,186460189,14.5
2021-05-12,517344,3773,192235,6254,318938,60.33
2021-05-12,517354,8284,8350687,30969,31576486,26.75
2021-05-12,517356,3115,1028,3115,1027,100.0
2021-05-12,517370,1183,25085,1183,25085,100.0
2021-05-12,517372,119,12138,152,15565,78.29
2021-05-12,517380,10002,4816964,16356,8085548,61.15
2021-05-12,517385,3238,3545610,7017,7707444,46.14
2021-05-12,517393,100,53,100,53,100.0
2021-05-12,517397,1093,10383,1093,10383,100.0
2021-05-12,517399,200,1008,200,1008,100.0
2021-05-12,517415,12075,29816,12075,29816,100.0
2021-05-12,517417,8584,1320220,9937,1543965,86.38
2021-05-12,517421,851,534556,1319,829603,64.52
2021-05-12,517429,8840,384689,8840,384689,100.0
2021-05-12,517437,2160,331292,2160,331292,100.0
2021-05-12,517447,6387,181391,7345,207259,86.96
2021-05-12,517449,2210,342550,2312,360254,95.59
2021-05-12,517463,5005,3653,5005,3653,100.0
2021-05-12,517477,13681,1922865,17393,2470219,78.66
2021-05-12,517494,7879,110149,12332,169729,63.89
2021-05-12,517498,9230,385353,14769,620500,62.5
2021-05-12,517500,23714,4748729,29193,5954625,81.23
2021-05-12,517506,51,370510,146,1063559,34.93
2021-05-12,517514,26675,482818,28485,517046,93.65
2021-05-12,517522,1664,1734720,2104,2193577,79.09
2021-05-12,517530,24898,114780,33301,153647,74.77
2021-05-12,517536,1588,190799,1981,239452,80.16
2021-05-12,517544,307,116906,347,133101,88.47
2021-05-12,517546,2018,28111,2018,27547,100.0
2021-05-12,517548,400,1076,400,1076,100.0
2021-05-12,517554,8273,59566,8273,59593,100.0
2021-05-12,517562,23664,2046936,45310,4099007,52.23
2021-05-12,517569,5074,2637973,13679,7126569,37.09
2021-05-12,517571,259,4015,259,4073,100.0
2021-05-12,518011,7642,812818,7642,812818,100.0
2021-05-12,518029,25051,913109,29586,1080572,84.67
2021-05-12,518075,2132,97526,2132,97526,100.0
2021-05-12,518091,20630,4507655,30620,6826849,67.37
2021-05-12,519003,17315,1969582,22980,2723023,75.35
2021-05-12,519064,21,199,21,199,100.0
2021-05-12,519091,380,6018383,434,6667470,87.56
2021-05-12,519097,14337,555559,17139,666236,83.65
2021-05-12,519105,21262,1164095,42429,2398560,50.11
2021-05-12,519126,1050,2219070,1807,3854977,58.11
2021-05-12,519136,6659,372239,8355,464505,79.7
2021-05-12,519156,1013,1001807,1193,1181651,84.91
2021-05-12,519174,2089,9936,2089,9936,100.0
2021-05-12,519183,581,523801,950,847560,61.16
2021-05-12,519191,8139,206731,16296,404615,49.94
2021-05-12,519216,79474,9755434,118613,14381373,67.0
2021-05-12,519224,2518,42932,2519,43266,99.96
2021-05-12,519230,185,555,185,555,100.0
2021-05-12,519234,100,2182,100,2182,100.0
2021-05-12,519242,20,498,20,498,100.0
2021-05-12,519260,1201776,822588,1201776,822588,100.0
2021-05-12,519262,5042,106911,5042,106911,100.0
2021-05-12,519285,250,1010,250,1010,100.0
2021-05-12,519287,18346,168417,23695,216106,77.43
2021-05-12,519295,1816,364926,2358,474155,77.01
2021-05-12,519299,6252,48677,6252,48677,100.0
2021-05-12,519307,258381,1547703,446126,2705275,57.92
2021-05-12,519319,2,10,2,10,100.0
2021-05-12,519359,5214,199697,7453,284252,69.96
2021-05-12,519367,649,105787,749,122044,86.65
2021-05-12,519383,8064,101123,8108,101901,99.46
2021-05-12,519397,1558,45685,1558,45685,100.0
2021-05-12,519415,1400,25270,1400,25270,100.0
2021-05-12,519421,1281,2700636,1281,2700636,100.0
2021-05-12,519455,616,15400,656,16345,93.9
2021-05-12,519457,6664,162269,10730,262966,62.11
2021-05-12,519475,18588,2708272,28929,4251132,64.25
2021-05-12,519477,1465,55644,1465,55644,100.0
2021-05-12,519483,338,3907,338,3907,100.0
2021-05-12,519494,650,16530,650,16530,100.0
2021-05-12,519500,2650,17249,2650,17249,100.0
2021-05-12,519506,400,1168,400,1168,100.0
2021-05-12,519532,24266,404029,27645,462978,87.78
2021-05-12,519552,6515,2323575,20038,7234791,32.51
2021-05-12,519566,18539,1892832,27950,2796712,66.33
2021-05-12,519588,1696,570959,3156,1064973,53.74
2021-05-12,519600,12017,3594285,33053,10061168,36.36
2021-05-12,519602,50989,3250549,98556,6468419,51.74
2021-05-12,519612,250,4425,275,4797,90.91
2021-05-12,520008,42092,1668948,73128,2927303,57.56
2021-05-12,520021,7651,315987,9792,400642,78.14
2021-05-12,520043,1829,251854,2067,285246,88.49
2021-05-12,520051,24128,1667245,50620,3504642,47.66
2021-05-12,520056,76,237527,139,434761,54.68
2021-05-12,520057,29893,2555852,46981,4055495,63.63
2021-05-12,520059,11416,654708,18833,1087192,60.62
2021-05-12,520066,12374,3924415,24086,7672890,51.37
2021-05-12,520073,6174,1543192,8383,2087305,73.65
2021-05-12,520075,21608,3472406,37825,6062866,57.13
2021-05-12,520086,41398,476905,66115,758295,62.62
2021-05-12,520111,1325,2448004,1895,3551685,69.92
2021-05-12,520113,974,996062,1241,1275890,78.48
2021-05-12,520119,950,37288,950,37285,100.0
2021-05-12,520121,8020,47292,8020,47292,100.0
2021-05-12,520123,612,40270,885,57783,69.15
2021-05-12,520127,2174,20088,2441,23185,89.06
2021-05-12,520131,1200,16920,1200,16920,100.0
2021-05-12,520141,1972,14416,2072,14884,95.17
2021-05-12,520151,8957,931528,14146,1465711,63.32
2021-05-12,520155,1901,26424,1953,27234,97.34
2021-05-12,521014,1,6,1,5,100.0
2021-05-12,521016,37047,5575574,99826,15197910,37.11
2021-05-12,521018,8907,347373,15331,600333,58.1
2021-05-12,521034,13868,79048,14623,82367,94.84
2021-05-12,521036,200,194,200,194,100.0
2021-05-12,521062,100,208,100,208,100.0
2021-05-12,521064,10521548,184442737,18393849,335874983,57.2
2021-05-12,521068,300,3396,300,3396,100.0
2021-05-12,521070,3812298,77008420,7157209,144866657,53.27
2021-05-12,521080,3081,4593,3081,4593,100.0
2021-05-12,521082,58842,43685,58842,43685,100.0
2021-05-12,521097,22252,3002908,30295,4258541,73.45
2021-05-12,521105,2488,102257,2489,102261,99.96
2021-05-12,521109,931,18155,3253,63565,28.62
2021-05-12,521113,4432,59744,4432,61646,100.0
2021-05-12,521141,2092,16882,2092,16882,100.0
