Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open,Unix Date
2021-02-11,711.0,720.9,656.95,665.15,669.5772674192293,17983.0,2199.0,12041008.0,9765.0,54.3,63.95,-45.85,1613001600.0
2021-02-10,754.95,754.95,708.45,715.8,724.6802168021678,5535.0,571.0,4011105.0,3106.0,56.12,46.5,-39.15,1612915200.0
2021-02-09,781.45,787.7,755.6,760.5,772.8842302878599,1598.0,292.0,1235069.0,486.0,30.41,32.1,-20.95,1612828800.0
2021-02-08,764.35,795.15,757.6,779.45,771.4136418372613,23252.0,448.0,17936910.0,3903.0,16.79,37.55,15.1,1612742400.0
2021-02-05,749.55,761.1,734.2,756.5,750.7030651340996,2610.0,269.0,1959335.0,1614.0,61.84,26.9,6.95,1612483200.0
2021-02-04,766.95,766.95,738.2,749.9,750.8424719101123,4450.0,208.0,3341249.0,3998.0,89.84,28.75,-17.05,1612396800.0
2021-02-03,746.75,766.55,742.65,745.65,752.2745806451614,3875.0,478.0,2915064.0,2996.0,77.32,23.9,-1.1,1612310400.0
2021-02-02,755.0,775.1,751.85,754.8,761.5249017038008,1526.0,201.0,1162087.0,977.0,64.02,23.25,-0.2,1612224000.0
2021-02-01,725.25,749.0,707.95,738.1,738.6624811652437,5973.0,786.0,4412031.0,4240.0,70.99,41.05,12.85,1612137600.0
2021-01-29,735.6,742.3,714.1,722.2,731.8977423638777,753.0,157.0,551119.0,469.0,62.28,28.2,-13.4,1611878400.0
2021-01-28,715.0,733.95,710.9,727.75,722.1132478632477,936.0,116.0,675898.0,437.0,46.69,23.05,12.75,1611792000.0
2021-01-27,743.0,743.0,723.0,727.1,737.9633300297322,2018.0,513.0,1489210.0,1479.0,73.29,20.0,-15.9,1611705600.0
2021-01-25,741.5,746.15,738.0,741.1,741.589874857793,5274.0,100.0,3911145.0,4933.0,93.53,8.15,-0.4,1611532800.0
2021-01-22,762.55,775.0,726.0,731.75,750.2448047858943,6352.0,657.0,4765555.0,2702.0,42.54,49.0,-30.8,1611273600.0
2021-01-21,775.0,788.45,758.45,763.75,772.8167757287331,1681.0,171.0,1299105.0,640.0,38.07,30.0,-11.25,1611187200.0
2021-01-20,798.45,798.45,762.0,766.65,772.1074380165289,726.0,98.0,560550.0,462.0,63.64,36.45,-31.8,1611100800.0
2021-01-19,776.05,789.1,767.25,770.3,774.9389312977098,2489.0,309.0,1928823.0,1574.0,63.24,21.85,-5.75,1611014400.0
2021-01-18,779.15,786.0,768.2,774.45,776.5577763897563,1601.0,239.0,1243269.0,567.0,35.42,17.8,-4.7,1610928000.0
2021-01-15,800.0,822.55,782.05,786.15,798.1959798994977,3184.0,388.0,2541456.0,1395.0,43.81,40.5,-13.85,1610668800.0
2021-01-14,766.75,830.0,766.2,793.0,794.5977443609022,8778.0,953.0,6974979.0,2577.0,29.36,63.8,26.25,1610582400.0
2021-01-13,774.0,774.0,764.4,765.2,769.4864864864865,555.0,110.0,427065.0,395.0,71.17,9.6,-8.8,1610496000.0
2021-01-12,767.45,772.45,761.85,763.3,765.9329652996845,1268.0,179.0,971203.0,907.0,71.53,10.6,-4.15,1610409600.0
2021-01-11,763.0,772.0,759.35,760.7,765.5241099594413,4438.0,403.0,3397396.0,3450.0,77.74,12.65,-2.3,1610323200.0
2021-01-08,776.95,776.95,756.95,760.35,767.1360103626943,6176.0,502.0,4737832.0,4643.0,75.18,20.0,-16.6,1610064000.0
2021-01-07,765.0,775.95,753.0,759.25,764.647880539499,2076.0,252.0,1587409.0,1327.0,63.92,22.95,-5.75,1609977600.0
2021-01-06,773.5,775.65,755.15,761.35,768.2129779213785,3714.0,343.0,2853143.0,2591.0,69.76,20.5,-12.15,1609891200.0
2021-01-05,756.95,775.6,756.6,773.1,771.1966163694557,2187.0,237.0,1686607.0,1267.0,57.93,19.0,16.15,1609804800.0
2021-01-04,777.0,779.2,757.4,769.25,772.4707287933095,5859.0,712.0,4525906.0,3625.0,61.87,21.8,-7.75,1609718400.0
2021-01-01,770.0,779.0,757.5,774.2,769.3655287260616,8407.0,956.0,6468056.0,4823.0,57.37,21.5,4.2,1609459200.0
2020-12-31,745.0,755.1,737.0,751.15,750.0567078972406,5255.0,488.0,3941548.0,2986.0,56.82,18.1,6.15,1609372800.0
2020-12-30,738.0,747.8,738.0,741.15,741.1589119541875,1397.0,162.0,1035399.0,1177.0,84.25,9.8,3.15,1609286400.0
2020-12-29,756.7,761.2,728.65,740.3,744.2396965865993,3955.0,400.0,2943468.0,1816.0,45.92,32.55,-16.4,1609200000.0
2020-12-28,734.15,758.0,729.35,745.35,743.3515818091942,8092.0,989.0,6015201.0,5000.0,61.79,28.65,11.2,1609113600.0
2020-12-24,738.95,743.65,716.85,718.75,727.7216421452301,4214.0,421.0,3066619.0,2785.0,66.09,26.8,-20.2,1608768000.0
2020-12-23,732.9,740.0,722.8,728.85,727.9808066759389,3595.0,533.0,2617091.0,2245.0,62.45,17.2,-4.05,1608681600.0
2020-12-22,656.0,732.8,623.0,725.3,689.9029599100786,16014.0,1796.0,11048106.0,8027.0,50.12,109.8,69.3,1608595200.0
2020-12-21,722.0,731.0,632.55,674.35,683.1244695898159,7070.0,980.0,4829690.0,3978.0,56.27,98.45,-47.65,1608508800.0
2020-12-18,727.3,730.6,705.6,720.9,718.8308317698561,3198.0,359.0,2298821.0,2428.0,75.92,25.0,-6.4,1608249600.0
2020-12-17,737.2,747.45,725.95,728.6,736.9328358208955,1206.0,250.0,888741.0,926.0,76.78,21.5,-8.6,1608163200.0
2020-12-16,758.95,758.95,726.95,735.55,736.8266978922717,1281.0,198.0,943875.0,778.0,60.73,32.0,-23.4,1608076800.0
2020-12-15,735.5,748.45,735.5,742.1,743.4092389694995,3377.0,466.0,2510493.0,2270.0,67.22,12.95,6.6,1607990400.0
2020-12-14,750.0,750.0,732.2,740.0,741.2340884573895,1854.0,287.0,1374248.0,1331.0,71.79,17.8,-10.0,1607904000.0
2020-12-11,735.35,750.95,723.5,730.7,738.7106069895772,1631.0,331.0,1204837.0,835.0,51.2,27.45,-4.65,1607644800.0
2020-12-10,715.8,743.0,705.0,729.45,722.4637650978758,4802.0,648.0,3469271.0,3619.0,75.36,38.0,13.65,1607558400.0
2020-12-09,734.85,739.95,718.9,724.25,728.2794822627037,2086.0,449.0,1519191.0,1752.0,83.99,21.05,-10.6,1607472000.0
2020-12-08,738.05,743.0,712.85,726.25,727.1795171339563,2568.0,416.0,1867397.0,1492.0,58.1,30.15,-11.8,1607385600.0
2020-12-07,745.25,758.45,725.0,729.65,739.6408839779004,1810.0,256.0,1338750.0,972.0,53.7,33.45,-15.6,1607299200.0
2020-12-04,760.0,765.0,739.6,742.55,746.0059995714591,4667.0,571.0,3481610.0,3035.0,65.03,25.4,-17.45,1607040000.0
2020-12-03,760.0,768.0,745.95,750.3,756.1072895277208,1948.0,346.0,1472897.0,1103.0,56.62,22.05,-9.7,1606953600.0
2020-12-02,752.2,756.85,735.5,753.4,748.9988103331067,5884.0,687.0,4407109.0,3777.0,64.19,21.35,1.2,1606867200.0
2020-12-01,755.0,780.2,749.85,752.05,756.4019000763424,11789.0,1170.0,8917222.0,10691.0,90.69,30.35,-2.95,1606780800.0
2020-11-27,732.0,770.6,726.75,749.1,749.2571846078911,2053.0,456.0,1538225.0,1174.0,57.18,43.85,17.1,1606435200.0
2020-11-26,715.3,756.0,715.3,731.55,727.7645631067961,1648.0,208.0,1199356.0,1111.0,67.42,40.7,16.25,1606348800.0
2020-11-25,745.25,776.95,720.0,738.05,732.2357634112793,3635.0,325.0,2661677.0,2556.0,70.32,56.95,-7.2,1606262400.0
2020-11-24,754.5,760.0,720.05,736.3,741.968743022996,4479.0,521.0,3323278.0,3323.0,74.19,39.95,-18.2,1606176000.0
2020-11-23,748.0,772.9,735.85,742.1,758.3406639881581,9458.0,1056.0,7172386.0,6836.0,72.28,37.05,-5.9,1606089600.0
2020-11-20,752.45,760.95,720.0,731.85,731.7239849880583,2931.0,341.0,2144683.0,1893.0,64.59,40.95,-20.6,1605830400.0
2020-11-19,760.65,790.15,741.55,751.45,767.3810192023634,13540.0,999.0,10390339.0,10620.0,78.43,48.6,-9.2,1605744000.0
2020-11-18,749.0,803.45,743.8,776.8,769.5976107398427,16909.0,1813.0,13013126.0,4020.0,23.77,59.65,27.8,1605657600.0
2020-11-17,629.95,753.0,615.0,744.7,706.7759205310664,20939.0,2233.0,14799181.0,12720.0,60.75,138.0,114.75,1605571200.0
2020-11-14,648.7,648.7,616.0,627.8,628.6808747220164,2698.0,163.0,1696181.0,2079.0,77.06,32.7,-20.9,1605312000.0
2020-11-13,625.2,630.0,614.5,628.25,623.7826446280992,1210.0,184.0,754777.0,950.0,78.51,15.5,3.05,1605225600.0
2020-11-12,595.0,629.8,595.0,626.1,621.8957158962796,1774.0,241.0,1103243.0,1422.0,80.16,34.8,31.1,1605139200.0
2020-11-11,618.9,627.85,606.05,611.7,610.2309946280318,6143.0,759.0,3748649.0,5225.0,85.06,21.8,-7.2,1605052800.0
2020-11-10,615.35,630.0,607.0,622.8,618.150284629981,2635.0,461.0,1628826.0,1358.0,51.54,23.0,7.45,1604966400.0
2020-11-09,611.8,611.8,593.2,602.8,602.4227642276422,1353.0,391.0,815078.0,678.0,50.11,18.6,-9.0,1604880000.0
2020-11-06,566.75,611.4,560.0,597.2,593.7150416721789,7559.0,1062.0,4487892.0,3559.0,47.08,51.4,30.45,1604620800.0
2020-11-05,552.7,559.2,551.75,557.6,554.8135593220338,2006.0,382.0,1112956.0,1278.0,63.71,7.45,4.9,1604534400.0
2020-11-04,537.0,552.4,537.0,549.6,545.5367647058823,1224.0,199.0,667737.0,949.0,77.53,15.4,12.6,1604448000.0
2020-11-03,547.2,553.9,536.8,546.05,548.0071258907363,842.0,179.0,461422.0,440.0,52.26,17.1,-1.15,1604361600.0
2020-11-02,543.2,554.65,535.7,548.15,541.3068340306834,717.0,138.0,388117.0,497.0,69.32,18.95,4.95,1604275200.0
2020-10-30,545.7,545.8,535.5,537.5,540.4545454545455,451.0,142.0,243745.0,342.0,75.83,10.3,-8.2,1604016000.0
2020-10-29,539.95,544.1,531.35,539.2,536.9739413680782,614.0,121.0,329702.0,398.0,64.82,12.75,-0.75,1603929600.0
2020-10-28,574.65,576.7,540.0,544.65,553.5721859706363,2452.0,361.0,1357359.0,1418.0,57.83,36.7,-30.0,1603843200.0
2020-10-27,573.45,584.25,562.7,567.15,573.1363115693013,873.0,213.0,500348.0,521.0,59.68,21.55,-6.3,1603756800.0
2020-10-26,557.0,597.45,555.0,571.95,555.2798073363423,253914.0,634.0,140993317.0,251638.0,99.1,42.45,14.95,1603670400.0
2020-10-23,555.6,572.25,551.0,554.3,555.0268633577986,82566.0,306.0,45826348.0,82216.0,99.58,21.25,-1.3,1603411200.0
2020-10-22,560.6,560.6,550.95,553.1,553.8051948051948,154.0,61.0,85286.0,64.0,41.56,9.65,-7.5,1603324800.0
2020-10-21,565.0,571.0,550.0,556.5,562.8308681672025,1555.0,278.0,875202.0,872.0,56.08,21.0,-8.5,1603238400.0
2020-10-20,562.3,572.7,552.05,557.9,561.8519243313764,1533.0,233.0,861319.0,973.0,63.47,20.65,-4.4,1603152000.0
2020-10-19,557.4,567.7,557.2,564.2,561.5416666666666,312.0,64.0,175201.0,226.0,72.44,10.5,6.8,1603065600.0
2020-10-16,550.0,567.5,520.0,545.05,544.8026239067054,3430.0,571.0,1868673.0,1400.0,40.82,47.5,-4.95,1602806400.0
2020-10-15,557.45,562.25,550.25,553.8,557.2286966046001,4565.0,315.0,2543749.0,846.0,18.53,12.0,-3.65,1602720000.0
2020-10-14,563.15,573.5,554.85,561.05,562.8968544257498,1367.0,221.0,769480.0,651.0,47.62,18.65,-2.1,1602633600.0
2020-10-13,571.0,587.65,555.75,561.1,570.8495614035088,2280.0,303.0,1301537.0,1030.0,45.18,31.9,-9.9,1602547200.0
2020-10-12,580.0,602.6,565.0,571.65,576.2324253792203,6131.0,680.0,3532881.0,3918.0,63.9,37.6,-8.35,1602460800.0
2020-10-09,607.35,618.5,589.7,596.7,605.6697067053583,9649.0,1328.0,5844107.0,5606.0,58.1,28.8,-10.65,1602201600.0
2020-10-08,595.1,624.35,582.85,607.35,607.7849955118817,21167.0,2006.0,12864985.0,14968.0,70.71,41.5,12.25,1602115200.0
2020-10-07,599.0,624.0,571.7,614.4,602.1854327733537,17203.0,1918.0,10359396.0,10120.0,58.83,52.3,15.4,1602028800.0
2020-10-06,540.0,622.0,540.0,586.0,578.378416777342,32377.0,5151.0,18726158.0,14795.0,45.7,82.0,46.0,1601942400.0
2020-10-05,515.0,549.8,515.0,537.05,531.7281748885373,6953.0,1389.0,3697106.0,4102.0,59.0,34.8,22.05,1601856000.0
2020-10-01,510.7,521.5,509.2,511.75,514.6468781985669,977.0,198.0,502810.0,557.0,57.01,12.3,1.05,1601510400.0
2020-09-30,518.2,518.3,509.55,510.05,511.8894500561168,1782.0,145.0,912187.0,249.0,13.97,8.75,-8.15,1601424000.0
2020-09-29,524.0,524.15,513.2,514.95,517.509746992949,2411.0,351.0,1247716.0,1400.0,58.07,10.95,-9.05,1601337600.0
2020-09-28,526.9,528.65,515.05,518.75,521.2799253532393,3751.0,724.0,1955321.0,2275.0,60.65,13.6,-8.15,1601251200.0
2020-09-25,519.0,531.35,514.5,519.8,519.9841379310345,2900.0,319.0,1507954.0,1093.0,37.69,16.85,0.8,1600992000.0
2020-09-24,520.0,531.75,505.0,519.0,524.0213265505772,5111.0,279.0,2678273.0,899.0,17.59,26.75,-1.0,1600905600.0
2020-09-23,533.0,565.0,511.55,516.75,547.9258221151948,25331.0,1977.0,13879509.0,20641.0,81.49,53.45,-16.25,1600819200.0
2020-09-22,550.1,569.35,527.0,528.3,548.9449776785714,8960.0,1016.0,4918547.0,2741.0,30.59,42.35,-21.8,1600732800.0
2020-09-21,571.5,571.5,554.85,556.1,561.1349206349206,2772.0,420.0,1555466.0,1753.0,63.24,16.65,-15.4,1600646400.0
2020-09-18,578.45,578.45,563.85,569.25,571.7517886626308,1817.0,356.0,1038873.0,1449.0,79.75,14.6,-9.2,1600387200.0
2020-09-17,574.0,586.25,570.0,577.95,579.4068431568433,4004.0,385.0,2319945.0,3314.0,82.77,16.25,3.95,1600300800.0
2020-09-16,577.1,579.2,572.0,577.45,575.7342799188641,986.0,250.0,567674.0,657.0,66.63,7.2,0.35,1600214400.0
2020-09-15,569.9,585.0,561.95,571.65,578.2768149230876,14367.0,744.0,8308103.0,11051.0,76.92,23.05,1.75,1600128000.0
2020-09-14,592.0,592.0,552.0,558.1,568.5770624303233,7176.0,1196.0,4080109.0,4328.0,60.31,40.0,-33.9,1600041600.0
2020-09-11,580.0,596.0,570.8,579.05,581.7337398373984,492.0,114.0,286213.0,345.0,70.12,25.2,-0.95,1599782400.0
2020-09-10,565.0,597.2,565.0,585.65,589.0530973451328,1469.0,188.0,865319.0,1047.0,71.27,32.2,20.65,1599696000.0
2020-09-09,581.05,586.75,562.7,583.45,576.4158669225848,3126.0,420.0,1801876.0,2449.0,78.34,24.05,2.4,1599609600.0
2020-09-08,590.0,600.05,575.0,586.5,586.7550925925925,2160.0,310.0,1267391.0,1095.0,50.69,25.05,-3.5,1599523200.0
2020-09-07,595.0,599.6,583.35,594.05,590.3171428571427,700.0,130.0,413222.0,448.0,64.0,16.25,-0.95,1599436800.0
2020-09-04,585.65,604.4,585.65,594.55,597.0430950048973,2042.0,347.0,1219162.0,1311.0,64.2,18.75,8.9,1599177600.0
2020-09-03,595.65,612.0,591.0,592.65,597.2694063926941,2190.0,406.0,1308020.0,1565.0,71.46,21.0,-3.0,1599091200.0
2020-09-02,586.25,606.7,575.55,593.3,591.4230188679245,5300.0,553.0,3134542.0,3216.0,60.68,31.15,7.05,1599004800.0
2020-09-01,603.0,614.05,580.0,582.95,592.0725710900474,3376.0,350.0,1998837.0,2373.0,70.29,34.05,-20.05,1598918400.0
2020-08-31,649.65,673.4,593.45,612.8,641.096914598617,28489.0,1734.0,18264210.0,22793.0,80.01,79.95,-36.85,1598832000.0
2020-08-28,619.45,656.85,610.0,639.5,634.5917721518987,26228.0,1192.0,16644073.0,20339.0,77.55,46.85,20.05,1598572800.0
2020-08-27,623.35,625.3,607.0,610.3,616.4263310745401,5165.0,804.0,3183842.0,2928.0,56.69,18.3,-13.05,1598486400.0
2020-08-26,613.9,628.0,606.8,620.85,617.7828315182575,4683.0,499.0,2893077.0,1909.0,40.76,21.2,6.95,1598400000.0
2020-08-25,611.35,614.35,590.5,612.35,600.1105427678317,3519.0,215.0,2111789.0,2369.0,67.32,23.85,1.0,1598313600.0
2020-08-24,602.0,620.0,602.0,606.3,603.5761789301796,20209.0,615.0,12197671.0,16306.0,80.69,18.0,4.3,1598227200.0
2020-08-21,599.0,627.9,595.6,601.05,601.8248022057061,16684.0,287.0,10040845.0,15817.0,94.8,32.3,2.05,1597968000.0
2020-08-20,581.1,593.2,566.9,589.25,584.8108465608466,3780.0,545.0,2210585.0,2699.0,71.4,26.3,8.15,1597881600.0
2020-08-19,581.45,592.35,575.0,579.6,584.9594481605351,4784.0,672.0,2798446.0,2953.0,61.73,17.35,-1.85,1597795200.0
2020-08-18,587.75,601.9,576.0,577.55,581.5341317365269,3340.0,261.0,1942324.0,3061.0,91.65,25.9,-10.2,1597708800.0
2020-08-17,626.15,627.0,575.0,587.75,594.9675853700818,5769.0,481.0,3432368.0,3372.0,58.45,52.0,-38.4,1597622400.0
2020-08-14,630.45,637.9,621.3,626.15,629.7698412698412,126.0,42.0,79351.0,80.0,63.49,16.6,-4.3,1597363200.0
2020-08-12,622.25,635.35,613.75,616.6,621.4523052464227,2516.0,266.0,1563574.0,1548.0,61.53,21.6,-5.65,1597190400.0
2020-08-11,633.85,639.45,618.6,626.75,628.3506907545162,1882.0,189.0,1182556.0,1544.0,82.04,20.85,-7.1,1597104000.0
2020-08-10,640.0,640.3,606.0,628.15,624.420434932689,2897.0,206.0,1808946.0,1959.0,67.62,34.3,-11.85,1597017600.0
2020-08-07,658.0,662.0,623.2,632.35,643.6411842686699,2263.0,273.0,1456560.0,1367.0,60.41,38.8,-25.65,1596758400.0
2020-08-06,628.35,658.8,623.1,658.8,657.2744081654465,18713.0,228.0,12299576.0,16991.0,90.8,35.7,30.45,1596672000.0
2020-08-05,626.05,634.45,622.55,627.45,630.4444444444445,333.0,56.0,209938.0,207.0,62.16,11.9,1.4,1596585600.0
2020-08-04,618.4,628.9,618.4,620.35,620.9202127659574,188.0,32.0,116733.0,167.0,88.83,10.5,1.95,1596499200.0
2020-08-03,625.0,626.0,611.5,621.0,620.6802610114192,613.0,46.0,380477.0,439.0,71.62,14.5,-4.0,1596412800.0
2020-07-31,625.0,629.8,619.35,623.1,621.7407407407408,189.0,42.0,117509.0,169.0,89.42,10.45,-1.9,1596153600.0
2020-07-30,621.9,630.0,618.0,624.85,627.4274553571429,896.0,101.0,562175.0,783.0,87.39,12.0,2.95,1596067200.0
2020-07-29,623.4,633.4,615.0,617.95,619.2846938775509,3920.0,291.0,2427596.0,3083.0,78.65,18.4,-5.45,1595980800.0
