Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open,Unixtime,Dividend Value,% Return of Company,Close Price of SP500,% Return of SP500,Beta,Rate,% YTD of Company,% YTD of SP500,Alpha,Lower Band,Upper Band,Band Area,Revenue,Income,Expenditure,Net Profit,EPS,year,Revenue last 2 quarters,Income last 2 quarters,Expenditure  last 2 quarters,Net Profit  last 2 quarters,EPS last 2 quarters,Revenue last 4 quarters,Income last 4 quarters,Expenditure  last 4 quarters,Net Profit  last 4 quarters,EPS last 4 quarters,Revenue last 8 quarters,Income last 8 quarters,Expenditure  last 8 quarters,Net Profit  last 8 quarters,EPS last 8 quarters,p/e,Next Day Open Price,Next Day High Price,Next Day Low Price,Next Day Close Price
2021-04-23,125.05,128.95,125.05,126.95,127.39224494865849,386432,2196,49228440.0,80925.0,20.94,3.9,1.9,1619116200.0,0.0,,19270.89,-0.2104959003787487,0.09918682694413138,0.03,-60.99872295224795,0.914176771285602,-61.11642164064948,16.937878787878788,189.1,172.1621212121212,,,,,,2021,26776.04,27910.25,-20625.97,5073.49,63.42,41463.259999999995,42958.43,-32435.440000000002,7538.539999999999,94.24,103590.70999999999,104106.86,-63421.91,18472.2,230.91000000000003,,,,,
2021-04-22,123.9,126.65,122.7,126.05,125.28507881000743,272237,1618,34107234.0,41090.0,15.09,3.95,2.15,1619029800.0,0.0,-0.7089405277668437,19311.54,0.636130127616874,0.09921500328061879,0.03,-60.720252905893524,0.7017565662810865,-60.81690123582088,16.937878787878788,189.1,172.1621212121212,,,,,,2021,26776.04,27910.25,-20625.97,5073.49,63.42,41463.259999999995,42958.43,-32435.440000000002,7538.539999999999,94.24,103590.70999999999,104106.86,-63421.91,18472.2,230.91000000000003,,125.05,128.95,125.05,126.95
2021-04-20,124.8,127.65,123.65,124.25,125.89900768422798,361780,1997,45547743.0,56447.0,15.6,4.0,-0.55,1618857000.0,0.0,-1.4280047600158663,19189.47,-0.1885495055581776,0.09921042538857865,0.03,-60.15121029205537,1.3423507788385969,-60.31140917108298,16.937878787878788,189.1,172.1621212121212,,,,,,2021,26776.04,27910.25,-20625.97,5073.49,63.42,41463.259999999995,42958.43,-32435.440000000002,7538.539999999999,94.24,103590.70999999999,104106.86,-63421.91,18472.2,230.91000000000003,,123.9,126.65,122.7,126.05
2021-04-19,122.2,126.4,122.05,123.35,124.27479686283,1090027,4381,135462884.0,196018.0,17.98,4.35,1.15,1618770600.0,0.0,-0.7243460764587595,19225.72,-1.809648085679039,0.09921287858505078,0.02,-59.86046111704806,1.1512702775240635,-59.99269769773893,16.937878787878788,189.1,172.1621212121212,,,,,,2021,26776.04,27910.25,-20625.97,5073.49,63.42,41463.259999999995,42958.43,-32435.440000000002,7538.539999999999,94.24,103590.70999999999,104106.86,-63421.91,18472.2,230.91000000000003,,124.8,127.65,123.65,124.25
2021-04-16,127.9,129.5,125.7,128.0,127.89152798122043,475837,3688,60855521.0,106853.0,22.46,3.8,0.1,1618511400.0,0.0,3.7697608431293217,19580.05,0.4946190863327704,0.09916072249054064,0.02,-61.3186553030303,-0.6792117486931759,-61.26932096085601,16.937878787878788,189.1,172.1621212121212,,,,,,2021,26776.04,27910.25,-20625.97,5073.49,63.42,41463.259999999995,42958.43,-32435.440000000002,7538.539999999999,94.24,103590.70999999999,104106.86,-63421.91,18472.2,230.91000000000003,,122.2,126.4,122.05,123.35
2021-04-15,125.8,129.7,124.5,128.7,127.51567810372534,471071,3442,60068938.0,68065.0,14.45,5.2,2.9,1618425000.0,0.0,0.5468749999999911,19483.68,0.4160189991630147,0.09917891270579475,0.02,-61.529043347225155,-0.1879521733060607,-61.528418876781856,16.937878787878788,189.1,172.1621212121212,,,,,,2021,26776.04,27910.25,-20625.97,5073.49,63.42,41463.259999999995,42958.43,-32435.440000000002,7538.539999999999,94.24,103590.70999999999,104106.86,-63421.91,18472.2,230.91000000000003,,127.9,129.5,125.7,128.0
2021-04-13,126.9,126.9,121.7,125.6,123.73382483338575,279688,2077,34606866.0,42511.0,15.2,5.2,-1.3,1618252200.0,0.0,-2.408702408702401,19402.96,1.3743533799270624,0.0991771626111518,0.03,-60.579521327928965,0.227284909106662,-60.62908748544017,16.937878787878788,189.1,172.1621212121212,,,,,,2021,26776.04,27910.25,-20625.97,5073.49,63.42,41463.259999999995,42958.43,-32435.440000000002,7538.539999999999,94.24,103590.70999999999,104106.86,-63421.91,18472.2,230.91000000000003,,125.8,129.7,124.5,128.7
2021-04-13,126.9,126.9,121.7,125.6,123.73382483338575,279688,2077,34606866.0,42511.0,15.2,5.2,-1.3,1618252200.0,0.0,-2.408702408702401,19402.96,1.3743533799270624,0.0991771626111518,0.03,-60.579521327928965,0.227284909106662,-60.62908748544017,16.937878787878788,189.1,172.1621212121212,,,,,,2021,26776.04,27910.25,-20625.97,5073.49,63.42,41463.259999999995,42958.43,-32435.440000000002,7538.539999999999,94.24,103590.70999999999,104106.86,-63421.91,18472.2,230.91000000000003,,126.9,126.9,121.7,125.6
2021-04-13,126.9,126.9,121.7,125.6,123.73382483338575,279688,2077,34606866.0,42511.0,15.2,5.2,-1.3,1618252200.0,0.0,-2.408702408702401,19402.96,0.0,0.09915896848501375,0.03,-60.579521327928965,0.227284909106662,-60.62908389601364,16.937878787878788,189.1,172.1621212121212,,,,,,2021,26776.04,27910.25,-20625.97,5073.49,63.42,41463.259999999995,42958.43,-32435.440000000002,7538.539999999999,94.24,103590.70999999999,104106.86,-63421.91,18472.2,230.91000000000003,,126.9,126.9,121.7,125.6
2021-04-13,126.9,126.9,121.7,125.6,123.73382483338575,279688,2077,34606866.0,42511.0,15.2,5.2,-1.3,1618252200.0,0.0,-2.408702408702401,19402.96,0.0,0.09915896848501375,0.03,-60.579521327928965,0.227284909106662,-60.62908389601364,16.937878787878788,189.1,172.1621212121212,,,,,,2021,26776.04,27910.25,-20625.97,5073.49,63.42,41463.259999999995,42958.43,-32435.440000000002,7538.539999999999,94.24,103590.70999999999,104106.86,-63421.91,18472.2,230.91000000000003,,126.9,126.9,121.7,125.6
