Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open,Unixtime,Dividend Value,% Return of Company,Close Price of SP500,% Return of SP500,Beta,Rate,% YTD of Company,% YTD of SP500,Alpha,Lower Band,Upper Band,Band Area,Revenue,Income,Expenditure,Net Profit,EPS,year,Revenue last 2 quarters,Income last 2 quarters,Expenditure  last 2 quarters,Net Profit  last 2 quarters,EPS last 2 quarters,Revenue last 4 quarters,Income last 4 quarters,Expenditure  last 4 quarters,Net Profit  last 4 quarters,EPS last 4 quarters,Revenue last 8 quarters,Income last 8 quarters,Expenditure  last 8 quarters,Net Profit  last 8 quarters,EPS last 8 quarters,p/e,Next Day Open Price,Next Day High Price,Next Day Low Price,Next Day Close Price,Open Price GR,High Price GR,Low Price GR,Close Price GR,Next Day Open Price GR,Next Day High Price GR,Next Day Low Price GR,Next Day Close Price GR,WAP GR,No.of Shares GR,No. of Trades GR,Total Turnover (Rs.) GR,Deliverable Quantity GR,% Deli. Qty to Traded Qty GR,Spread High-Low GR,Spread Close-Open GR,Alpha GR,Beta GR,Sequential Increase,Sequential Decrease,Sequential Increase %,Sequential Decrease %,Max Inc % in 90 days,Max Dec % in 90 days,Min Inc % in 90 days,Min Dec % in 90 days,Avg Inc % in 90 days,Avg Dec % in 90 days,Max Inc % in 180 days,Max Dec % in 180 days,Min Inc % in 180 days,Min Dec % in 180 days,Avg Inc % in 180 days,Avg Dec % in 180 days,Max Inc % in 365 days,Max Dec % in 365 days,Min Inc % in 365 days,Min Dec % in 365 days,Avg Inc % in 365 days,Avg Dec % in 365 days,Revenue GR,Dividend Value GR,Income GR,Expenditure GR,Net Profit GR,EPS GR,CP % LV 7 days,CP % HV 7 days,CP % BA 7 days,CP % LV 30 days,CP % HV 30 days,CP % BA 30 days,CP % LV 90 days,CP % HV 90 days,CP % BA 90 days,CP % LV 180 days,CP % HV 180 days,CP % BA 180 days,CP % LV 365 days,CP % HV 365 days,CP % BA 365 days
2021-04-23,4.25,4.25,4.06,4.2,4.1655629139072845,4530.0,25.0,18870.0,4530.0,100.0,0.19,-0.05,1619116200.0,0,,19270.89,-0.2104959003787487,2.5756551594278425e-06,0.03,270472.38095238095,0.914176771285602,270472.3509501036,1.32,14991.05,14989.73,,,,,,2021,74.63,104.8,-100.54,-71.69,-1.35,112.25,149.97,-147.88,-39.53,-0.7500000000000001,318.21000000000004,136.31,-367.5,-36.03999999999999,-0.5700000000000001,,,,,,,,,,,,,,,,,,,,,,,,1,0,0.04656862745098027,-0.04449648711943783,0.04656862745098027,-0.04449648711943783,0.04656862745098027,-0.04449648711943783,0.04656862745098027,-0.04449648711943783,0.04656862745098027,-0.04449648711943783,0.04656862745098027,-0.04449648711943783,0.04656862745098027,-0.04449648711943783,0.04656862745098027,-0.04449648711943783,0.04656862745098027,-0.04449648711943783,0.04656862745098027,-0.04449648711943783,0,0,0,0,0,0,1.0,1.0,inf,1.0,1.0,inf,1.0,1.0,inf,1.0,1.0,inf,1.0,1.0,inf
2021-04-22,3.93,4.28,3.91,4.27,4.102421503881358,8631.0,30.0,35408.0,8631.0,100.0,0.37,0.34,1619029800.0,0,1.6666666666666607,19311.54,0.636130127616874,2.5843198903369056e-06,0.03,266036.76814988296,0.7017565662810865,266036.7381481469,1.32,14991.05,14989.73,,,,,,2021,74.63,104.8,-100.54,-71.69,-1.35,112.25,149.97,-147.88,-39.53,-0.7500000000000001,318.21000000000004,136.31,-367.5,-36.03999999999999,-0.5700000000000001,,4.25,4.25,4.06,4.2,-0.07529411764705879,0.007058823529411823,-0.036945812807881645,0.01666666666666652,,,,,-0.015157953758211383,0.9052980132450331,0.2,0.8764175940646529,0.9052980132450331,0.0,0.9473684210526315,-7.8,-0.016399505481338415,0.003364088114570369,0,2,-0.019230769230769246,0.05392156862745092,0.04656862745098027,-0.04449648711943783,0.04656862745098027,-0.04449648711943783,0.04656862745098027,-0.04449648711943783,0.04656862745098027,-0.04449648711943783,0.04656862745098027,-0.04449648711943783,0.04656862745098027,-0.04449648711943783,0.04656862745098027,-0.04449648711943783,0.04656862745098027,-0.04449648711943783,0.04656862745098027,-0.04449648711943783,0,0,0,0,0,0,1.0166666666666666,1.0,61.00000000000052,1.0166666666666666,1.0,61.00000000000052,1.0166666666666666,1.0,61.00000000000052,1.0166666666666666,1.0,61.00000000000052,1.0166666666666666,1.0,61.00000000000052
2021-04-20,4.1,4.1,3.98,4.08,4.089908256880734,2180.0,18.0,8916.0,2180.0,100.0,0.12,-0.02,1618857000.0,0,-4.449648711943787,19189.47,-0.1885495055581776,2.592064115843716e-06,0.03,278430.3921568628,1.3423507788385969,278430.3621534611,1.32,14991.05,14989.73,,,,,,2021,74.63,104.8,-100.54,-71.69,-1.35,112.25,149.97,-147.88,-39.53,-0.7500000000000001,318.21000000000004,136.31,-367.5,-36.03999999999999,-0.5700000000000001,,3.93,4.28,3.91,4.27,0.043256997455470604,-0.04205607476635528,0.017902813299232694,-0.04449648711943783,-0.07529411764705879,0.007058823529411823,-0.036945812807881645,0.01666666666666652,-0.0030502099769087044,-0.7474220831885066,-0.4,-0.7481924988703118,-0.7474220831885066,0.0,-0.6756756756756757,-1.0588235294117647,0.046586137281583284,0.0029966203238875745,0,1,-0.03255813953488365,0.033653846153846076,0.04656862745098027,-0.04449648711943783,0.04656862745098027,-0.04449648711943783,0.04656862745098027,-0.04449648711943783,0.04656862745098027,-0.04449648711943783,0.04656862745098027,-0.04449648711943783,0.04656862745098027,-0.04449648711943783,0.04656862745098027,-0.04449648711943783,0.04656862745098027,-0.04449648711943783,0.04656862745098027,-0.04449648711943783,0,0,0,0,0,0,1.0,0.9555035128805621,21.473684210526372,1.0,0.9555035128805621,21.473684210526372,1.0,0.9555035128805621,21.473684210526372,1.0,0.9555035128805621,21.473684210526372,1.0,0.9555035128805621,21.473684210526372
2021-04-19,4.09,4.5,4.09,4.16,4.140271493212669,1768.0,18.0,7320.0,1768.0,100.0,0.41,0.07,1618770600.0,0,1.9607843137254832,19225.72,-1.809648085679039,2.6000199535522358e-06,0.02,273074.0384615385,1.1512702775240635,273074.0184585972,1.32,14991.05,14989.73,,,,,,2021,74.63,104.8,-100.54,-71.69,-1.35,112.25,149.97,-147.88,-39.53,-0.7500000000000001,318.21000000000004,136.31,-367.5,-36.03999999999999,-0.5700000000000001,,4.1,4.1,3.98,4.08,-0.002439024390243851,0.0975609756097562,0.02763819095477384,0.01960784313725492,0.043256997455470604,-0.04205607476635528,0.017902813299232694,-0.04449648711943783,0.012314025931316615,-0.1889908256880734,0.0,-0.17900403768506057,-0.1889908256880734,0.0,2.4166666666666665,-4.5,-0.019237642236415546,0.003069305909483687,1,0,0.01654846335697385,-0.01627906976744172,0.04656862745098027,-0.01627906976744172,0.01654846335697385,-0.04449648711943783,0.03155854540397706,-0.030387778443439775,0.04656862745098027,-0.01627906976744172,0.01654846335697385,-0.04449648711943783,0.03155854540397706,-0.030387778443439775,0.04656862745098027,-0.01627906976744172,0.01654846335697385,-0.04449648711943783,0.03155854540397706,-0.030387778443439775,0,0,0,0,0,0,1.0196078431372548,0.9742388758782202,21.89473684210532,1.0196078431372548,0.9742388758782202,21.89473684210532,1.0196078431372548,0.9742388758782202,21.89473684210532,1.0196078431372548,0.9742388758782202,21.89473684210532,1.0196078431372548,0.9742388758782202,21.89473684210532
2021-04-16,4.44,4.44,4.11,4.3,4.134279287073888,5779.0,24.0,23892.0,5779.0,100.0,0.33,-0.14,1618511400.0,0,3.3653846153846034,19580.05,0.4946190863327704,2.5809932539044736e-06,0.02,264180.0,-0.6792117486931759,264179.98000180465,1.32,14991.05,14989.73,,,,,,2021,74.63,104.8,-100.54,-71.69,-1.35,112.25,149.97,-147.88,-39.53,-0.7500000000000001,318.21000000000004,136.31,-367.5,-36.03999999999999,-0.5700000000000001,,4.09,4.5,4.09,4.16,0.0855745721271395,-0.013333333333333246,0.004889975550122362,0.033653846153846076,-0.002439024390243851,0.0975609756097562,0.02763819095477384,0.01960784313725492,-0.0014472978761428778,2.2686651583710407,0.3333333333333333,2.263934426229508,2.2686651583710407,0.0,-0.19512195121951212,-3.0,-0.03257006472822323,-0.007317905242137583,0,1,-0.038636363636363615,0.040189125295508256,0.04656862745098027,-0.01627906976744172,0.01654846335697385,-0.04449648711943783,0.03155854540397706,-0.030387778443439775,0.04656862745098027,-0.01627906976744172,0.01654846335697385,-0.04449648711943783,0.03155854540397706,-0.030387778443439775,0.04656862745098027,-0.01627906976744172,0.01654846335697385,-0.04449648711943783,0.03155854540397706,-0.030387778443439775,0,0,0,0,0,0,1.053921568627451,1.0,19.545454545454568,1.053921568627451,1.0,19.545454545454568,1.053921568627451,1.0,19.545454545454568,1.053921568627451,1.0,19.545454545454568,1.053921568627451,1.0,19.545454545454568
2021-04-15,4.5,4.59,4.19,4.23,4.318221501621352,16036.0,27.0,69247.0,16036.0,100.0,0.4,-0.27,1618425000.0,0,-1.6279069767441756,19483.68,0.4160189991630147,2.5895503572278302e-06,0.02,268553.42789598106,-0.1879521733060607,268553.4078965196,1.32,14991.05,14989.73,,,,,,2021,74.63,104.8,-100.54,-71.69,-1.35,112.25,149.97,-147.88,-39.53,-0.7500000000000001,318.21000000000004,136.31,-367.5,-36.03999999999999,-0.5700000000000001,,4.44,4.44,4.11,4.3,0.013513513513513424,0.03378378378378366,0.019464720194647216,-0.01627906976744172,0.0855745721271395,-0.013333333333333246,0.004889975550122362,0.033653846153846076,0.04449196625940885,1.7748745457691641,0.125,1.8983341704336179,1.7748745457691641,0.0,0.21212121212121213,0.9285714285714285,0.016554728691723926,0.0033154303330361914,0,0,0.0,0.0,0.04656862745098027,-0.01627906976744172,0.01654846335697385,-0.04449648711943783,0.03155854540397706,-0.030387778443439775,0.04656862745098027,-0.01627906976744172,0.01654846335697385,-0.04449648711943783,0.03155854540397706,-0.030387778443439775,0.04656862745098027,-0.01627906976744172,0.01654846335697385,-0.04449648711943783,0.03155854540397706,-0.030387778443439775,0,0,0,0,0,0,1.036764705882353,0.9837209302325582,19.22727272727275,1.036764705882353,0.9837209302325582,19.22727272727275,1.036764705882353,0.9837209302325582,19.22727272727275,1.036764705882353,0.9837209302325582,19.22727272727275,1.036764705882353,0.9837209302325582,19.22727272727275
2021-04-13,4.18,4.4,4.18,4.4,4.29745177423196,4199.0,15.0,18045.0,4199.0,100.0,0.22,0.22,1618252200.0,0,4.018912529550822,19402.96,1.3743533799270624,2.598429743517516e-06,0.03,258173.63636363635,0.227284909106662,258173.6063631237,1.32,14991.05,14989.73,,,,,,2021,74.63,104.8,-100.54,-71.69,-1.35,112.25,149.97,-147.88,-39.53,-0.7500000000000001,318.21000000000004,136.31,-367.5,-36.03999999999999,-0.5700000000000001,,4.5,4.59,4.19,4.23,-0.07111111111111118,-0.04139433551198246,-0.002386634844868896,0.040189125295508256,0.013513513513513424,0.03378378378378366,0.019464720194647216,-0.01627906976744172,-0.0048097874047437145,-0.7381516587677726,-0.4444444444444444,-0.7394110936213844,-0.7381516587677726,0.0,-0.45,-1.8148148148148147,-0.03865079059952012,0.0034289297618414626,0,0,0.0,0.0,0.04656862745098027,-0.01627906976744172,0.01654846335697385,-0.04449648711943783,0.03155854540397706,-0.030387778443439775,0.04656862745098027,-0.01627906976744172,0.01654846335697385,-0.04449648711943783,0.03155854540397706,-0.030387778443439775,0.04656862745098027,-0.01627906976744172,0.01654846335697385,-0.04449648711943783,0.03155854540397706,-0.030387778443439775,0,0,0,0,0,0,1.0784313725490198,1.0,13.74999999999999,1.0784313725490198,1.0,13.74999999999999,1.0784313725490198,1.0,13.74999999999999,1.0784313725490198,1.0,13.74999999999999,1.0784313725490198,1.0,13.74999999999999
2021-04-13,4.18,4.4,4.18,4.4,4.29745177423196,4199.0,15.0,18045.0,4199.0,100.0,0.22,0.22,1618252200.0,0,4.018912529550822,19402.96,1.3743533799270624,2.598429743517516e-06,0.03,258173.63636363635,0.227284909106662,258173.6063631237,1.32,14991.05,14989.73,,,,,,2021,74.63,104.8,-100.54,-71.69,-1.35,112.25,149.97,-147.88,-39.53,-0.7500000000000001,318.21000000000004,136.31,-367.5,-36.03999999999999,-0.5700000000000001,,4.18,4.4,4.18,4.4,0.0,0.0,0.0,0.0,-0.07111111111111118,-0.04139433551198246,-0.002386634844868896,0.040189125295508256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.04656862745098027,-0.01627906976744172,0.01654846335697385,-0.04449648711943783,0.03155854540397706,-0.030387778443439775,0.04656862745098027,-0.01627906976744172,0.01654846335697385,-0.04449648711943783,0.03155854540397706,-0.030387778443439775,0.04656862745098027,-0.01627906976744172,0.01654846335697385,-0.04449648711943783,0.03155854540397706,-0.030387778443439775,0,0,0,0,0,0,1.0784313725490198,1.0,13.74999999999999,1.0784313725490198,1.0,13.74999999999999,1.0784313725490198,1.0,13.74999999999999,1.0784313725490198,1.0,13.74999999999999,1.0784313725490198,1.0,13.74999999999999
2021-04-13,4.18,4.4,4.18,4.4,4.29745177423196,4199.0,15.0,18045.0,4199.0,100.0,0.22,0.22,1618252200.0,0,4.018912529550822,19402.96,0.0,2.598327193386639e-06,0.03,258173.63636363635,0.227284909106662,258173.60636312372,1.32,14991.05,14989.73,,,,,,2021,74.63,104.8,-100.54,-71.69,-1.35,112.25,149.97,-147.88,-39.53,-0.7500000000000001,318.21000000000004,136.31,-367.5,-36.03999999999999,-0.5700000000000001,,4.18,4.4,4.18,4.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1272968940054577e-16,-3.9466193431997726e-05,1,0,0.045130641330166366,-0.043181818181818266,0.04656862745098027,-0.01627906976744172,0.01654846335697385,-0.04449648711943783,0.036082577379373496,-0.0346524583562326,0.04656862745098027,-0.01627906976744172,0.01654846335697385,-0.04449648711943783,0.036082577379373496,-0.0346524583562326,0.04656862745098027,-0.01627906976744172,0.01654846335697385,-0.04449648711943783,0.036082577379373496,-0.0346524583562326,0,0,0,0,0,0,1.0784313725490198,1.0,13.74999999999999,1.0784313725490198,1.0,13.74999999999999,1.0784313725490198,1.0,13.74999999999999,1.0784313725490198,1.0,13.74999999999999,1.0784313725490198,1.0,13.74999999999999
2021-04-13,4.18,4.4,4.18,4.4,4.29745177423196,4199.0,15.0,18045.0,4199.0,100.0,0.22,0.22,1618252200.0,0,4.018912529550822,19402.96,0.0,2.598327193386639e-06,0.03,258173.63636363635,0.227284909106662,258173.60636312372,1.32,14991.05,14989.73,,,,,,2021,74.63,104.8,-100.54,-71.69,-1.35,112.25,149.97,-147.88,-39.53,-0.7500000000000001,318.21000000000004,136.31,-367.5,-36.03999999999999,-0.5700000000000001,,4.18,4.4,4.18,4.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,-0.04751131221719456,0.04988123515439429,0.04656862745098027,-0.01627906976744172,0.01654846335697385,-0.04449648711943783,0.036082577379373496,-0.0346524583562326,0.04656862745098027,-0.01627906976744172,0.01654846335697385,-0.04449648711943783,0.036082577379373496,-0.0346524583562326,0.04656862745098027,-0.01627906976744172,0.01654846335697385,-0.04449648711943783,0.036082577379373496,-0.0346524583562326,0,0,0,0,0,0,1.0784313725490198,1.0,13.74999999999999,1.0784313725490198,1.0,13.74999999999999,1.0784313725490198,1.0,13.74999999999999,1.0784313725490198,1.0,13.74999999999999,1.0784313725490198,1.0,13.74999999999999
