Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open,Unixtime,Dividend Value,% Return of Company,Close Price of SP500,% Return of SP500,Beta,Rate,% YTD of Company,% YTD of SP500,Alpha,Lower Band,Upper Band,Band Area,Revenue,Income,Expenditure,Net Profit,EPS,year,Revenue last 2 quarters,Income last 2 quarters,Expenditure  last 2 quarters,Net Profit  last 2 quarters,EPS last 2 quarters,Revenue last 4 quarters,Income last 4 quarters,Expenditure  last 4 quarters,Net Profit  last 4 quarters,EPS last 4 quarters,Revenue last 8 quarters,Income last 8 quarters,Expenditure  last 8 quarters,Net Profit  last 8 quarters,EPS last 8 quarters,p/e,Next Day Open Price,Next Day High Price,Next Day Low Price,Next Day Close Price
2021-04-23,64.75,67.05,64.7,65.9,66.07725439882698,185504,1008,12257595.0,51823.0,27.94,2.35,1.15,1619116200.0,0.0,,19270.89,-0.2104959003787487,0.15908366173696925,0.03,71.30500758725343,0.914176771285602,71.13434950885454,22.66,313.85,291.19,,,,,,2021,6627.1,7016.2,-6969.4,-268.2,-6.949999999999999,12410.599999999999,9625.8,-13624.900000000001,-1885.9,-48.84,28257.199999999997,9969.099999999999,-27690.800000000003,-2014.7,-52.17,,,,,
2021-04-22,66.6,66.6,64.5,64.7,64.95484249209959,209799,1643,13627461.0,63267.0,30.16,2.1,-1.9,1619029800.0,0.0,-1.8209408194233778,19311.54,0.636130127616874,0.1591288531693484,0.03,74.48222565687792,0.7017565662810865,74.34532980487663,22.66,313.85,291.19,,,,,,2021,6627.1,7016.2,-6969.4,-268.2,-6.949999999999999,12410.599999999999,9625.8,-13624.900000000001,-1885.9,-48.84,28257.199999999997,9969.099999999999,-27690.800000000003,-2014.7,-52.17,,64.75,67.05,64.7,65.9
2021-04-20,66.0,66.9,65.5,65.95,66.25359127509167,105812,682,7010425.0,23427.0,22.14,1.4,-0.05,1618857000.0,0.0,1.9319938176197926,19189.47,-0.1885495055581776,0.15913430485836408,0.03,71.17513267626991,1.3423507788385969,70.93629264734909,22.66,313.85,291.19,,,,,,2021,6627.1,7016.2,-6969.4,-268.2,-6.949999999999999,12410.599999999999,9625.8,-13624.900000000001,-1885.9,-48.84,28257.199999999997,9969.099999999999,-27690.800000000003,-2014.7,-52.17,,66.6,66.6,64.5,64.7
2021-04-19,67.9,67.9,65.1,65.6,65.9907476287893,107540,918,7096645.0,29858.0,27.76,2.8,-2.3,1618770600.0,0.0,-0.5307050796057755,19225.72,-1.809648085679039,0.15914655988679163,0.02,72.08841463414637,1.1512702775240635,71.88837686117624,22.66,313.85,291.19,,,,,,2021,6627.1,7016.2,-6969.4,-268.2,-6.949999999999999,12410.599999999999,9625.8,-13624.900000000001,-1885.9,-48.84,28257.199999999997,9969.099999999999,-27690.800000000003,-2014.7,-52.17,,66.0,66.9,65.5,65.95
2021-04-16,68.15,70.4,68.15,68.75,68.98387226512226,149184,899,10291290.0,44338.0,29.72,2.25,0.6,1618511400.0,0.0,4.80182926829269,19580.05,0.4946190863327704,0.15906291121114022,0.02,64.20363636363639,-0.6792117486931759,64.29485501993656,22.66,313.85,291.19,,,,,,2021,6627.1,7016.2,-6969.4,-268.2,-6.949999999999999,12410.599999999999,9625.8,-13624.900000000001,-1885.9,-48.84,28257.199999999997,9969.099999999999,-27690.800000000003,-2014.7,-52.17,,67.9,67.9,65.1,65.6
2021-04-15,69.0,69.55,67.55,68.05,68.23586924072048,120588,889,8228427.0,34220.0,28.38,2.0,-0.95,1618425000.0,0.0,-1.018181818181818,19483.68,0.4160189991630147,0.15914600720173794,0.02,65.89272593681119,-0.1879521733060607,65.90582069488177,22.66,313.85,291.19,,,,,,2021,6627.1,7016.2,-6969.4,-268.2,-6.949999999999999,12410.599999999999,9625.8,-13624.900000000001,-1885.9,-48.84,28257.199999999997,9969.099999999999,-27690.800000000003,-2014.7,-52.17,,68.15,70.4,68.15,68.75
2021-04-13,68.95,69.7,68.25,69.35,68.89532882826364,223156,1012,15374406.0,33870.0,15.18,1.45,0.4,1618252200.0,0.0,1.9103600293901568,19402.96,1.3743533799270624,0.15914725991232248,0.03,62.78298485940883,0.227284909106662,62.72158750670245,22.66,313.85,291.19,,,,,,2021,6627.1,7016.2,-6969.4,-268.2,-6.949999999999999,12410.599999999999,9625.8,-13624.900000000001,-1885.9,-48.84,28257.199999999997,9969.099999999999,-27690.800000000003,-2014.7,-52.17,,69.0,69.55,67.55,68.05
2021-04-13,68.95,69.7,68.25,69.35,68.89532882826364,223156,1012,15374406.0,33870.0,15.18,1.45,0.4,1618252200.0,0.0,1.9103600293901568,19402.96,1.3743533799270624,0.15914725991232248,0.03,62.78298485940883,0.227284909106662,62.72158750670245,22.66,313.85,291.19,,,,,,2021,6627.1,7016.2,-6969.4,-268.2,-6.949999999999999,12410.599999999999,9625.8,-13624.900000000001,-1885.9,-48.84,28257.199999999997,9969.099999999999,-27690.800000000003,-2014.7,-52.17,,68.95,69.7,68.25,69.35
2021-04-13,68.95,69.7,68.25,69.35,68.89532882826364,223156,1012,15374406.0,33870.0,15.18,1.45,0.4,1618252200.0,0.0,1.9103600293901568,19402.96,0.0,0.15911666955947779,0.03,62.78298485940883,0.227284909106662,62.72159354171743,22.66,313.85,291.19,,,,,,2021,6627.1,7016.2,-6969.4,-268.2,-6.949999999999999,12410.599999999999,9625.8,-13624.900000000001,-1885.9,-48.84,28257.199999999997,9969.099999999999,-27690.800000000003,-2014.7,-52.17,,68.95,69.7,68.25,69.35
2021-04-13,68.95,69.7,68.25,69.35,68.89532882826364,223156,1012,15374406.0,33870.0,15.18,1.45,0.4,1618252200.0,0.0,1.9103600293901568,19402.96,0.0,0.15911666955947779,0.03,62.78298485940883,0.227284909106662,62.72159354171743,22.66,313.85,291.19,,,,,,2021,6627.1,7016.2,-6969.4,-268.2,-6.949999999999999,12410.599999999999,9625.8,-13624.900000000001,-1885.9,-48.84,28257.199999999997,9969.099999999999,-27690.800000000003,-2014.7,-52.17,,68.95,69.7,68.25,69.35
2021-04-12,72.5,72.5,67.25,68.2,68.98492335460092,158457,1160,10931144.0,56089.0,35.4,5.25,-4.3,1618165800.0,0.0,-1.6582552271088513,19139.91,-4.032027581144471,0.15912993296704675,0.02,65.52785923753667,1.6047619868641003,65.25567616879826,22.66,313.85,291.19,,,,,,2021,6627.1,7016.2,-6969.4,-268.2,-6.949999999999999,12410.599999999999,9625.8,-13624.900000000001,-1885.9,-48.84,28257.199999999997,9969.099999999999,-27690.800000000003,-2014.7,-52.17,,68.95,69.7,68.25,69.35
2021-04-09,73.05,74.8,72.5,73.35,73.6697086598069,283586,1501,20891698.0,61848.0,21.81,2.3,0.3,1617906600.0,0.0,7.551319648093835,19944.06,-0.1076854343178945,0.15872990618492988,0.02,53.905930470347684,-2.4919700402024514,54.28465523916837,22.66,313.85,291.19,,,,,,2021,6627.1,7016.2,-6969.4,-268.2,-6.949999999999999,12410.599999999999,9625.8,-13624.900000000001,-1885.9,-48.84,28257.199999999997,9969.099999999999,-27690.800000000003,-2014.7,-52.17,,72.5,72.5,67.25,68.2
2021-04-08,72.95,74.8,72.8,73.7,73.9570080494625,271074,1975,20047822.0,85714.0,31.62,2.0,0.75,1617820200.0,0.0,0.47716428084527696,19965.56,0.4860337641722001,0.1589498093915566,0.01,53.175033921302585,-2.596971985759477,53.57941162152818,22.66,313.85,291.19,,,,,,2021,6627.1,7016.2,-6969.4,-268.2,-6.949999999999999,12410.599999999999,9625.8,-13624.900000000001,-1885.9,-48.84,28257.199999999997,9969.099999999999,-27690.800000000003,-2014.7,-52.17,,73.05,74.8,72.5,73.35
2021-04-07,72.0,73.15,71.4,72.35,72.16444264521718,264311,1350,19073856.0,73883.0,27.95,1.75,0.35,1617733800.0,0.0,-1.831750339213034,19868.99,0.9976246306435456,0.1589456099042895,0.02,56.0331720801659,-2.123560382284151,56.35388159249472,22.66,313.85,291.19,,,,,,2021,6627.1,7016.2,-6969.4,-268.2,-6.949999999999999,12410.599999999999,9625.8,-13624.900000000001,-1885.9,-48.84,28257.199999999997,9969.099999999999,-27690.800000000003,-2014.7,-52.17,,72.95,74.8,72.8,73.7
2021-04-06,71.15,72.2,70.6,71.45,71.3433983695588,169034,997,12059460.0,48566.0,28.73,1.6,0.3,1617647400.0,0.0,-1.2439530062197557,19672.73,0.4731336781393702,0.15893732399222618,0.02,57.99860041987406,-1.1471209130608615,58.16409949457132,22.66,313.85,291.19,,,,,,2021,6627.1,7016.2,-6969.4,-268.2,-6.949999999999999,12410.599999999999,9625.8,-13624.900000000001,-1885.9,-48.84,28257.199999999997,9969.099999999999,-27690.800000000003,-2014.7,-52.17,,72.0,73.15,71.4,72.35
2021-04-05,72.0,73.15,70.1,71.1,71.27442678102169,277032,1796,19745297.0,69942.0,25.25,3.05,-0.9,1617561000.0,0.0,-0.4898530440867854,19580.09,-1.4434591072771452,0.15893956923597832,0.03,58.77637130801692,-0.6794146502901666,58.85912536694373,22.66,313.85,291.19,,,,,,2021,6627.1,7016.2,-6969.4,-268.2,-6.949999999999999,12410.599999999999,9625.8,-13624.900000000001,-1885.9,-48.84,28257.199999999997,9969.099999999999,-27690.800000000003,-2014.7,-52.17,,71.15,72.2,70.6,71.45
2021-04-01,71.35,73.5,70.75,73.4,72.54918195305716,292526,1696,21222522.0,74549.0,25.48,2.75,2.05,1617215400.0,0.0,3.234880450070343,19866.86,1.351447177449172,0.1588858471080489,0.02,53.80108991825614,-2.1130666849215163,54.12000402542785,22.66,313.85,291.19,,,,,,2021,6627.1,7016.2,-6969.4,-268.2,-6.949999999999999,12410.599999999999,9625.8,-13624.900000000001,-1885.9,-48.84,28257.199999999997,9969.099999999999,-27690.800000000003,-2014.7,-52.17,,72.0,73.15,70.1,71.1
2021-03-31,71.8,72.35,69.8,70.15,71.08284304936475,239827,1501,17047585.0,80246.0,33.46,2.55,-1.65,1617129000.0,0.0,-4.427792915531336,19601.95,-0.6014031048829693,0.15888290795299256,0.03,60.92658588738418,-0.7901764875433259,61.026897912759736,22.66,313.85,291.19,,,,,,2021,6627.1,7016.2,-6969.4,-268.2,-6.949999999999999,12410.599999999999,9625.8,-13624.900000000001,-1885.9,-48.84,28257.199999999997,9969.099999999999,-27690.800000000003,-2014.7,-52.17,,71.35,73.5,70.75,73.4
2021-03-30,71.3,72.75,71.0,71.3,71.90278196658338,314993,1557,22648873.0,79168.0,25.13,1.75,0.0,1617042600.0,0.0,1.6393442622950616,19720.55,1.9413812051595647,0.15895246857452908,0.02,58.3309957924264,-1.3868274464961527,58.534614487905365,22.66,313.85,291.19,,,,,,2021,6627.1,7016.2,-6969.4,-268.2,-6.949999999999999,12410.599999999999,9625.8,-13624.900000000001,-1885.9,-48.84,28257.199999999997,9969.099999999999,-27690.800000000003,-2014.7,-52.17,,71.8,72.35,69.8,70.15
2021-03-26,71.3,72.65,70.85,71.05,71.82966041850372,273307,688,19631549.0,207143.0,75.79,1.8,-0.25,1616697000.0,0.0,-0.3506311360448766,19344.99,1.2769435026710465,0.15887271661943436,0.02,58.888106966924724,0.5276301512691317,58.78745838575466,22.66,313.85,291.19,,,,,,2021,6627.1,7016.2,-6969.4,-268.2,-6.949999999999999,12410.599999999999,9625.8,-13624.900000000001,-1885.9,-48.84,28257.199999999997,9969.099999999999,-27690.800000000003,-2014.7,-52.17,,71.3,72.75,71.0,71.3
2021-03-25,72.0,72.55,69.35,70.95,70.88561409600938,322531,1977,22862808.0,107823.0,33.43,3.2,-1.05,1616610600.0,0.0,-0.14074595355382247,19101.08,-1.6584290951027536,0.15883561047000064,0.02,59.11205073995773,1.8113111928749648,58.80752673309569,22.66,313.85,291.19,,,,,,2021,6627.1,7016.2,-6969.4,-268.2,-6.949999999999999,12410.599999999999,9625.8,-13624.900000000001,-1885.9,-48.84,28257.199999999997,9969.099999999999,-27690.800000000003,-2014.7,-52.17,,71.3,72.65,70.85,71.05
2021-03-24,74.85,75.25,71.8,72.4,73.9563909988235,281341,1627,20806965.0,52133.0,18.53,3.45,-2.45,1616524200.0,0.0,2.0436927413671535,19423.2,-1.7494517945981114,0.15876379082596614,0.02,55.92541436464089,0.1228427859466974,55.88908665408489,22.66,313.85,291.19,,,,,,2021,6627.1,7016.2,-6969.4,-268.2,-6.949999999999999,12410.599999999999,9625.8,-13624.900000000001,-1885.9,-48.84,28257.199999999997,9969.099999999999,-27690.800000000003,-2014.7,-52.17,,72.0,72.55,69.35,70.95
2021-03-23,75.9,76.4,74.3,75.15,75.25291201877295,235232,1332,17701893.0,46631.0,19.82,2.1,-0.75,1616437800.0,0.0,3.7983425414364724,19769.05,0.62024136784955,0.15869918406148542,0.01,50.21956087824353,-1.628758083974691,50.46963044904447,22.66,313.85,291.19,,,,,,2021,6627.1,7016.2,-6969.4,-268.2,-6.949999999999999,12410.599999999999,9625.8,-13624.900000000001,-1885.9,-48.84,28257.199999999997,9969.099999999999,-27690.800000000003,-2014.7,-52.17,,74.85,75.25,71.8,72.4
2021-03-22,74.8,76.0,73.8,74.95,74.84457134906782,474372,2401,35504169.0,94787.0,19.98,2.2,0.15,1616351400.0,0.0,-0.26613439787093185,19647.19,0.1778985636564867,0.15874576025564135,0.03,50.62041360907272,-1.0186189475441365,50.756877421119086,22.66,313.85,291.19,,,,,,2021,6627.1,7016.2,-6969.4,-268.2,-6.949999999999999,12410.599999999999,9625.8,-13624.900000000001,-1885.9,-48.84,28257.199999999997,9969.099999999999,-27690.800000000003,-2014.7,-52.17,,75.9,76.4,74.3,75.15
2021-03-19,74.9,75.65,71.65,74.8,73.72840010590346,305939,1972,22556393.0,99990.0,32.68,4.0,-0.1,1616092200.0,0.0,-0.2001334222815232,19612.3,1.1801243838202913,0.15874574867933808,0.01,50.922459893048156,-0.8425324923644784,51.04779580182202,22.66,313.85,291.19,,,,,,2021,6627.1,7016.2,-6969.4,-268.2,-6.949999999999999,12410.599999999999,9625.8,-13624.900000000001,-1885.9,-48.84,28257.199999999997,9969.099999999999,-27690.800000000003,-2014.7,-52.17,,74.8,76.0,73.8,74.95
2021-03-18,77.35,78.8,73.5,75.25,76.7271215743003,453484,2177,34794522.0,90781.0,20.02,5.3,-2.1,1616005800.0,0.0,0.6016042780748743,19383.55,-1.1853546607449972,0.1587139404322344,0.01,50.019933554817285,0.3276489600718246,49.95951823669009,22.66,313.85,291.19,,,,,,2021,6627.1,7016.2,-6969.4,-268.2,-6.949999999999999,12410.599999999999,9625.8,-13624.900000000001,-1885.9,-48.84,28257.199999999997,9969.099999999999,-27690.800000000003,-2014.7,-52.17,,74.9,75.65,71.65,74.8
2021-03-17,80.0,80.0,76.0,76.6,77.5954774212399,366207,2218,28416007.0,114868.0,31.37,4.0,-3.4,1615919400.0,0.0,1.7940199335548135,19616.07,-1.5326734064875058,0.15867746792946585,0.02,47.37597911227156,-0.8615895028922682,47.4958675023437,22.66,313.85,291.19,,,,,,2021,6627.1,7016.2,-6969.4,-268.2,-6.949999999999999,12410.599999999999,9625.8,-13624.900000000001,-1885.9,-48.84,28257.199999999997,9969.099999999999,-27690.800000000003,-2014.7,-52.17,,77.35,78.8,73.5,75.25
2021-03-16,79.95,80.95,78.5,79.05,79.60537020344358,350564,1297,27906777.0,142691.0,40.7,2.45,-0.9,1615833000.0,0.0,3.198433420365543,19921.4,0.0304790329861415,0.15862734616370952,0.02,42.80834914611009,-2.3810575561958536,43.16922253423576,22.66,313.85,291.19,,,,,,2021,6627.1,7016.2,-6969.4,-268.2,-6.949999999999999,12410.599999999999,9625.8,-13624.900000000001,-1885.9,-48.84,28257.199999999997,9969.099999999999,-27690.800000000003,-2014.7,-52.17,,80.0,80.0,76.0,76.6
