Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open,Unixtime,Dividend Value,% Return of Company,Close Price of SP500,% Return of SP500,Beta,Rate,% YTD of Company,% YTD of SP500,Alpha,Lower Band,Upper Band,Band Area,Revenue,Income,Expenditure,Net Profit,EPS,year,Revenue last 2 quarters,Income last 2 quarters,Expenditure  last 2 quarters,Net Profit  last 2 quarters,EPS last 2 quarters,Revenue last 4 quarters,Income last 4 quarters,Expenditure  last 4 quarters,Net Profit  last 4 quarters,EPS last 4 quarters,Revenue last 8 quarters,Income last 8 quarters,Expenditure  last 8 quarters,Net Profit  last 8 quarters,EPS last 8 quarters,p/e,Next Day Open Price,Next Day High Price,Next Day Low Price,Next Day Close Price
2021-04-23,1606.0,1640.0,1598.45,1600.5,1603.088295687885,974.0,56.0,1561408.0,794.0,81.52,41.55,-5.5,1619116200.0,0.0,,19270.89,-0.2104959003787487,0.00904744030286978,0.03,1125.6213683223991,0.914176771285602,1125.5833687858437,448.3,19616.07,19167.77,,,,,,2021,3902.05,3925.4399999999996,-3353.11,542.36,47.41,8538.59,8554.09,-7169.860000000001,1181.6299999999999,102.02,17204.3,17192.13,-13900.1,2792.5,243.87,,,,,
2021-04-22,1567.0,1645.6,1567.0,1645.0,1624.681818181818,22.0,11.0,35743.0,17.0,77.27,78.6,78.0,1619029800.0,0.0,2.780381130896603,19311.54,0.636130127616874,0.009422754367316325,0.03,1092.4662613981764,0.7017565662810865,1092.4299316010577,448.3,19616.07,19167.77,,,,,,2021,3902.05,3925.4399999999996,-3353.11,542.36,47.41,8538.59,8554.09,-7169.860000000001,1181.6299999999999,102.02,17204.3,17192.13,-13900.1,2792.5,243.87,,1606.0,1640.0,1598.45,1600.5
2021-04-20,1601.0,1698.95,1571.0,1634.75,1608.4655172413793,116.0,20.0,186582.0,56.0,48.28,127.95,33.75,1618857000.0,0.0,-0.6231003039513627,19189.47,-0.1885495055581776,0.00969765260014494,0.03,1099.943110567365,1.3423507788385969,1099.9003838454223,448.3,19616.07,19167.77,,,,,,2021,3902.05,3925.4399999999996,-3353.11,542.36,47.41,8538.59,8554.09,-7169.860000000001,1181.6299999999999,102.02,17204.3,17192.13,-13900.1,2792.5,243.87,,1567.0,1645.6,1567.0,1645.0
2021-04-19,1601.0,1601.0,1570.0,1588.85,1586.0945945945944,74.0,21.0,117371.0,62.0,83.78,31.0,-12.15,1618770600.0,0.0,-2.8077687719834876,19225.72,-1.809648085679039,0.010135177607248158,0.02,1134.6080498473739,1.1512702775240635,1134.5765842221895,448.3,19616.07,19167.77,,,,,,2021,3902.05,3925.4399999999996,-3353.11,542.36,47.41,8538.59,8554.09,-7169.860000000001,1181.6299999999999,102.02,17204.3,17192.13,-13900.1,2792.5,243.87,,1601.0,1698.95,1571.0,1634.75
2021-04-16,1665.0,1680.0,1603.3,1604.6,1643.3874643874644,351.0,101.0,576829.0,339.0,96.58,76.7,-60.4,1618511400.0,0.0,0.9912830034301434,19580.05,0.4946190863327704,0.009917419766049413,0.02,1122.4897170634426,-0.6792117486931759,1122.4766514398598,448.3,19616.07,19167.77,,,,,,2021,3902.05,3925.4399999999996,-3353.11,542.36,47.41,8538.59,8554.09,-7169.860000000001,1181.6299999999999,102.02,17204.3,17192.13,-13900.1,2792.5,243.87,,1601.0,1601.0,1570.0,1588.85
2021-04-15,1630.55,1714.0,1575.8,1641.25,1654.3346774193549,248.0,35.0,410275.0,119.0,47.98,138.2,10.7,1618425000.0,0.0,2.2840583322946584,19483.68,0.4160189991630147,0.010324440377592572,0.02,1095.190860624524,-0.1879521733060607,1095.1730076143388,448.3,19616.07,19167.77,,,,,,2021,3902.05,3925.4399999999996,-3353.11,542.36,47.41,8538.59,8554.09,-7169.860000000001,1181.6299999999999,102.02,17204.3,17192.13,-13900.1,2792.5,243.87,,1665.0,1680.0,1603.3,1604.6
2021-04-13,1645.0,1645.0,1580.95,1581.6,1582.7592592592591,54.0,24.0,85469.0,53.0,98.15,64.05,-63.4,1618252200.0,0.0,-3.6344249809596385,19402.96,1.3743533799270624,0.010789518295151833,0.03,1140.2674506828528,0.227284909106662,1140.2353220737166,448.3,19616.07,19167.77,,,,,,2021,3902.05,3925.4399999999996,-3353.11,542.36,47.41,8538.59,8554.09,-7169.860000000001,1181.6299999999999,102.02,17204.3,17192.13,-13900.1,2792.5,243.87,,1630.55,1714.0,1575.8,1641.25
2021-04-13,1645.0,1645.0,1580.95,1581.6,1582.7592592592591,54.0,24.0,85469.0,53.0,98.15,64.05,-63.4,1618252200.0,0.0,-3.6344249809596385,19402.96,1.3743533799270624,0.010789518295151833,0.03,1140.2674506828528,0.227284909106662,1140.2353220737166,448.3,19616.07,19167.77,,,,,,2021,3902.05,3925.4399999999996,-3353.11,542.36,47.41,8538.59,8554.09,-7169.860000000001,1181.6299999999999,102.02,17204.3,17192.13,-13900.1,2792.5,243.87,,1645.0,1645.0,1580.95,1581.6
2021-04-13,1645.0,1645.0,1580.95,1581.6,1582.7592592592591,54.0,24.0,85469.0,53.0,98.15,64.05,-63.4,1618252200.0,0.0,-3.6344249809596385,19402.96,0.0,0.010713554827412302,0.03,1140.2674506828528,0.227284909106662,1140.2353370601625,448.3,19616.07,19167.77,,,,,,2021,3902.05,3925.4399999999996,-3353.11,542.36,47.41,8538.59,8554.09,-7169.860000000001,1181.6299999999999,102.02,17204.3,17192.13,-13900.1,2792.5,243.87,,1645.0,1645.0,1580.95,1581.6
2021-04-13,1645.0,1645.0,1580.95,1581.6,1582.7592592592591,54.0,24.0,85469.0,53.0,98.15,64.05,-63.4,1618252200.0,0.0,-3.6344249809596385,19402.96,0.0,0.010713554827412302,0.03,1140.2674506828528,0.227284909106662,1140.2353370601625,448.3,19616.07,19167.77,,,,,,2021,3902.05,3925.4399999999996,-3353.11,542.36,47.41,8538.59,8554.09,-7169.860000000001,1181.6299999999999,102.02,17204.3,17192.13,-13900.1,2792.5,243.87,,1645.0,1645.0,1580.95,1581.6
2021-04-12,1676.6,1696.05,1620.0,1620.0,1665.8,20.0,6.0,33316.0,20.0,100.0,76.05,-56.6,1618165800.0,0.0,2.427921092564489,19139.91,-4.032027581144471,0.011326543262250473,0.02,1110.8685185185186,1.6047619868641003,1110.830568643314,448.3,19616.07,19167.77,,,,,,2021,3902.05,3925.4399999999996,-3353.11,542.36,47.41,8538.59,8554.09,-7169.860000000001,1181.6299999999999,102.02,17204.3,17192.13,-13900.1,2792.5,243.87,,1645.0,1645.0,1580.95,1581.6
2021-04-09,1672.05,1764.95,1672.05,1696.05,1710.1521739130435,92.0,34.0,157334.0,71.0,77.17,92.9,24.0,1617906600.0,0.0,4.6944444444444455,19944.06,-0.1076854343178945,0.0071419777777236996,0.02,1056.5738038383304,-2.4919700402024514,1056.5717442725359,448.3,19616.07,19167.77,,,,,,2021,3902.05,3925.4399999999996,-3353.11,542.36,47.41,8538.59,8554.09,-7169.860000000001,1181.6299999999999,102.02,17204.3,17192.13,-13900.1,2792.5,243.87,,1676.6,1696.05,1620.0,1620.0
2021-04-08,1689.95,1789.95,1661.0,1711.0,1710.7297297297296,74.0,29.0,126594.0,34.0,45.95,128.95,21.05,1617820200.0,0.0,0.8814598626219805,19965.56,0.4860337641722001,0.007610726359377358,0.01,1046.468147282291,-2.596971985759477,1046.4779882327011,448.3,19616.07,19167.77,,,,,,2021,3902.05,3925.4399999999996,-3353.11,542.36,47.41,8538.59,8554.09,-7169.860000000001,1181.6299999999999,102.02,17204.3,17192.13,-13900.1,2792.5,243.87,,1672.05,1764.95,1672.05,1696.05
2021-04-07,1598.15,1687.95,1598.15,1668.0,1644.5,10.0,7.0,16445.0,8.0,80.0,89.8,69.85,1617733800.0,0.0,-2.513150204558734,19868.99,0.9976246306435456,0.008068432789767956,0.02,1076.0233812949639,-2.123560382284151,1076.0206764678392,448.3,19616.07,19167.77,,,,,,2021,3902.05,3925.4399999999996,-3353.11,542.36,47.41,8538.59,8554.09,-7169.860000000001,1181.6299999999999,102.02,17204.3,17192.13,-13900.1,2792.5,243.87,,1689.95,1789.95,1661.0,1711.0
2021-04-06,1638.5,1638.5,1625.0,1633.15,1632.75,8.0,4.0,13062.0,7.0,87.5,13.5,-5.35,1617647400.0,0.0,-2.089328537170254,19672.73,0.4731336781393702,0.008259263280019708,0.02,1101.1186969966016,-1.1471209130608615,1101.108336555502,448.3,19616.07,19167.77,,,,,,2021,3902.05,3925.4399999999996,-3353.11,542.36,47.41,8538.59,8554.09,-7169.860000000001,1181.6299999999999,102.02,17204.3,17192.13,-13900.1,2792.5,243.87,,1598.15,1687.95,1598.15,1668.0
2021-04-05,1600.0,1655.0,1600.0,1643.05,1630.121212121212,33.0,17.0,53794.0,26.0,78.79,55.0,43.05,1617561000.0,0.0,0.6061904907693538,19580.09,-1.4434591072771452,0.008800601980391756,0.03,1093.8815008672896,-0.6794146502901666,1093.8577441432658,448.3,19616.07,19167.77,,,,,,2021,3902.05,3925.4399999999996,-3353.11,542.36,47.41,8538.59,8554.09,-7169.860000000001,1181.6299999999999,102.02,17204.3,17192.13,-13900.1,2792.5,243.87,,1638.5,1638.5,1625.0,1633.15
2021-04-01,1615.25,1685.0,1615.25,1647.0,1639.1632653061224,49.0,26.0,80319.0,35.0,71.43,69.75,31.75,1617215400.0,0.0,0.24040656096893098,19866.86,1.351447177449172,0.00873737261667313,0.02,1091.0182149362477,-2.1130666849215163,1091.01685233469,448.3,19616.07,19167.77,,,,,,2021,3902.05,3925.4399999999996,-3353.11,542.36,47.41,8538.59,8554.09,-7169.860000000001,1181.6299999999999,102.02,17204.3,17192.13,-13900.1,2792.5,243.87,,1600.0,1655.0,1600.0,1643.05
