Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open,Unixtime,Dividend Value,% Return of Company,Close Price of SP500,% Return of SP500,Beta,Rate,% YTD of Company,% YTD of SP500,Alpha,Lower Band,Upper Band,Band Area,Revenue,Income,Expenditure,Net Profit,EPS,year,Revenue last 2 quarters,Income last 2 quarters,Expenditure  last 2 quarters,Net Profit  last 2 quarters,EPS last 2 quarters,Revenue last 4 quarters,Income last 4 quarters,Expenditure  last 4 quarters,Net Profit  last 4 quarters,EPS last 4 quarters,Revenue last 8 quarters,Income last 8 quarters,Expenditure  last 8 quarters,Net Profit  last 8 quarters,EPS last 8 quarters,p/e,Next Day Open Price,Next Day High Price,Next Day Low Price,Next Day Close Price
2021-04-23,847.9,847.9,829.1,835.5,835.2840543439398,5594,703,4672579.0,1991.0,35.59,18.8,-12.4,1619116200.0,0.0,,19270.89,-0.2104959003787487,0.406535137351246,0.03,-66.81029323758229,0.914176771285602,-67.19974216273965,125.95,948.6,822.65,,,,,,2021,13390.3,13767.3,-12214.0,1067.8,11.870000000000001,25523.3,20696.0,-23266.6,1839.1999999999998,20.450000000000003,49760.399999999994,44889.6,-45048.7,3836.1,42.660000000000004,,,,,
2021-04-22,847.95,854.7,813.25,836.9,843.307076415872,16986,1195,14324414.0,3227.0,19.0,41.45,-11.05,1619029800.0,0.0,0.16756433273488192,19311.54,0.636130127616874,0.40665062315895734,0.03,-66.86581431473294,0.7017565662810865,-67.16898454102227,125.95,948.6,822.65,,,,,,2021,13390.3,13767.3,-12214.0,1067.8,11.870000000000001,25523.3,20696.0,-23266.6,1839.1999999999998,20.450000000000003,49760.399999999994,44889.6,-45048.7,3836.1,42.660000000000004,,847.9,847.9,829.1,835.5
2021-04-20,830.5,839.9,822.45,832.2,834.4643412191331,5791,675,4832383.0,2368.0,40.89,17.45,1.7,1618857000.0,0.0,-0.5615963675468905,19189.47,-0.1885495055581776,0.40662916866919074,0.03,-66.6786830088921,1.3423507788385969,-67.2423231150936,125.95,948.6,822.65,,,,,,2021,13390.3,13767.3,-12214.0,1067.8,11.870000000000001,25523.3,20696.0,-23266.6,1839.1999999999998,20.450000000000003,49760.399999999994,44889.6,-45048.7,3836.1,42.660000000000004,,847.95,854.7,813.25,836.9
2021-04-19,850.0,850.0,822.05,827.85,829.6298798798798,11988,1352,9945603.0,6454.0,53.84,27.95,-22.15,1618770600.0,0.0,-0.5227108868060548,19225.72,-1.809648085679039,0.4066335712858255,0.02,-66.50359364619194,1.1512702775240635,-66.98360611923106,125.95,948.6,822.65,,,,,,2021,13390.3,13767.3,-12214.0,1067.8,11.870000000000001,25523.3,20696.0,-23266.6,1839.1999999999998,20.450000000000003,49760.399999999994,44889.6,-45048.7,3836.1,42.660000000000004,,830.5,839.9,822.45,832.2
2021-04-16,865.0,876.3,851.35,859.05,861.1075102880658,5832,1160,5021979.0,3703.0,63.49,24.95,-5.95,1618511400.0,0.0,3.7687986954158204,19580.05,0.4946190863327704,0.40642293216165687,0.02,-67.72015598626389,-0.6792117486931759,-67.45598029715813,125.95,948.6,822.65,,,,,,2021,13390.3,13767.3,-12214.0,1067.8,11.870000000000001,25523.3,20696.0,-23266.6,1839.1999999999998,20.450000000000003,49760.399999999994,44889.6,-45048.7,3836.1,42.660000000000004,,850.0,850.0,822.05,827.85
2021-04-15,860.05,869.7,851.0,865.7,859.9143992662794,3271,430,2812780.0,1305.0,39.9,18.7,5.65,1618425000.0,0.0,0.774110936499639,19483.68,0.4160189991630147,0.4067777306841468,0.02,-67.96811828578029,-0.1879521733060607,-67.90352797263202,125.95,948.6,822.65,,,,,,2021,13390.3,13767.3,-12214.0,1067.8,11.870000000000001,25523.3,20696.0,-23266.6,1839.1999999999998,20.450000000000003,49760.399999999994,44889.6,-45048.7,3836.1,42.660000000000004,,865.0,876.3,851.35,859.05
2021-04-13,851.2,890.55,851.2,865.45,873.51938048021,12203,1043,10659557.0,5249.0,43.01,39.35,14.25,1618252200.0,0.0,-0.02887836432944324,19402.96,1.3743533799270624,0.40678479112169486,0.03,-67.95886533017506,0.227284909106662,-68.06911783071747,125.95,948.6,822.65,,,,,,2021,13390.3,13767.3,-12214.0,1067.8,11.870000000000001,25523.3,20696.0,-23266.6,1839.1999999999998,20.450000000000003,49760.399999999994,44889.6,-45048.7,3836.1,42.660000000000004,,860.05,869.7,851.0,865.7
2021-04-13,851.2,890.55,851.2,865.45,873.51938048021,12203,1043,10659557.0,5249.0,43.01,39.35,14.25,1618252200.0,0.0,-0.02887836432944324,19402.96,1.3743533799270624,0.40678479112169486,0.03,-67.95886533017506,0.227284909106662,-68.06911783071747,125.95,948.6,822.65,,,,,,2021,13390.3,13767.3,-12214.0,1067.8,11.870000000000001,25523.3,20696.0,-23266.6,1839.1999999999998,20.450000000000003,49760.399999999994,44889.6,-45048.7,3836.1,42.660000000000004,,851.2,890.55,851.2,865.45
2021-04-13,851.2,890.55,851.2,865.45,873.51938048021,12203,1043,10659557.0,5249.0,43.01,39.35,14.25,1618252200.0,0.0,-0.02887836432944324,19402.96,0.0,0.40667257945751556,0.03,-67.95886533017506,0.227284909106662,-68.0690956930495,125.95,948.6,822.65,,,,,,2021,13390.3,13767.3,-12214.0,1067.8,11.870000000000001,25523.3,20696.0,-23266.6,1839.1999999999998,20.450000000000003,49760.399999999994,44889.6,-45048.7,3836.1,42.660000000000004,,851.2,890.55,851.2,865.45
2021-04-13,851.2,890.55,851.2,865.45,873.51938048021,12203,1043,10659557.0,5249.0,43.01,39.35,14.25,1618252200.0,0.0,-0.02887836432944324,19402.96,0.0,0.40667257945751556,0.03,-67.95886533017506,0.227284909106662,-68.0690956930495,125.95,948.6,822.65,,,,,,2021,13390.3,13767.3,-12214.0,1067.8,11.870000000000001,25523.3,20696.0,-23266.6,1839.1999999999998,20.450000000000003,49760.399999999994,44889.6,-45048.7,3836.1,42.660000000000004,,851.2,890.55,851.2,865.45
